# GimmeMotifs version 0.17.1
# Input: gimme.test/generated_background.gc.fa
# Motifs: gimme.test/combined.pfm
# Scoring: GC frequency normalized z-score
	GimmeMotifs_1	GimmeMotifs_2	GimmeMotifs_3	GimmeMotifs_4	GimmeMotifs_5	GimmeMotifs_6	GimmeMotifs_7	GimmeMotifs_8	GimmeMotifs_9	GimmeMotifs_10	GimmeMotifs_11
chr18:57693300-57693500	0.993436	-1.440738	2.631576	0.020238	-0.173974	-0.306566	0.492396	0.376321	-0.489064	1.912343	-0.613754
chr1:160750800-160751000	2.582940	-0.245410	-0.219743	-1.145155	0.638997	0.631127	-0.806077	-0.824804	-0.489064	0.891084	0.801515
chr2:96974800-96975000	-1.846693	-0.148972	-1.736611	-0.735670	0.988049	-0.306566	1.165478	-0.259518	-0.489064	-0.797482	-0.445642
chr8:143224000-143224200	0.517370	0.709964	3.443810	1.435512	-0.966440	0.546413	0.137627	1.444430	0.886868	0.239990	-0.613754
chr12:110856100-110856300	1.012185	-0.216697	-0.350886	0.472586	0.512316	-0.124065	-0.050940	1.188523	-0.489064	-0.548710	-0.613754
chr2:18466400-18466600	-0.666517	0.403246	0.105211	0.492708	-0.366409	-0.647852	0.011381	-0.227690	1.072339	1.283157	-0.613754
chr1:34358600-34358800	-0.917313	-0.870038	0.516240	-1.350018	0.669249	-0.563138	-1.027973	-0.305034	-0.674535	0.878809	-0.445642
chr5:32737000-32737200	-1.351878	-0.478434	0.147514	0.064611	-1.395427	0.528751	1.555831	-0.482863	-2.050468	0.105610	0.633403
chr7:117198300-117198500	-0.190452	-0.696582	-0.849777	0.404230	2.496254	0.546413	0.604948	2.088251	-0.303594	0.371706	-0.445642
chr1:232384300-232384500	-0.135636	-1.411555	-0.899261	0.254526	2.301290	-0.982926	-1.422299	0.183303	-0.409488	-0.003607	0.885687
chr1:4405500-4405700	0.209503	-0.573278	1.045106	1.763899	0.537420	0.196443	-0.015619	-1.279054	-0.303594	-0.981762	-0.613754
chr21:39997200-39997400	-0.450622	1.680094	-1.012661	1.006299	-1.056301	0.813629	-0.756839	-1.215820	-0.489064	0.438967	-0.781865
chr22:44959000-44959200	-0.257188	0.233845	2.877966	1.261336	-0.371436	0.546413	1.043768	0.433467	-0.303594	0.793631	-1.692798
chr12:31901300-31901500	1.078922	-0.139360	0.677695	0.807904	-1.305566	0.795966	-0.334025	1.213668	1.072339	0.580812	-0.613754
chr12:6207800-6208000	-0.082504	1.088422	-0.064199	-0.240018	0.473425	-0.288904	-0.380198	-1.318967	-0.674535	-1.271129	-0.781865
chr19:17109800-17110000	-0.149241	-0.606668	-0.953724	-1.428553	-0.048290	0.094066	-0.495650	-0.464783	0.886868	0.580031	-0.613754
chr12:53497500-53497700	1.002810	-1.238319	-0.625482	-1.495902	-0.987447	0.711252	-2.168836	-0.491302	0.886868	-1.067367	0.801515
chr10:104478900-104479100	-0.073129	0.273963	-0.774578	-0.102673	-0.026286	-0.070773	-1.205454	-1.359815	-0.674535	-0.243381	0.633403
chr21:35705900-35706100	-0.733254	-2.452295	0.893067	0.135235	1.072202	0.813629	-0.830328	-0.354825	-0.674535	0.225638	2.048672
chr9:122788800-122789000	-0.063755	-0.345923	1.457260	-0.721401	-0.371436	-2.302363	-0.387375	1.198947	2.448272	0.142164	0.465291
chr15:80953500-80953700	1.389678	-1.488268	-0.644607	-0.692259	-0.329589	0.795966	0.936701	-0.345838	-0.489064	-0.525527	0.801515
chr20:11174900-11175100	-0.289024	1.498444	1.398701	0.974835	-1.145481	-0.306566	-0.110966	0.030975	-0.674535	-0.159221	-0.277530
chr4:186674800-186675000	1.120133	-0.005389	-0.220998	1.435512	0.542569	-0.647852	1.437528	-1.709214	0.886868	-0.522103	-0.613754
chr11:84309000-84309200	1.262981	1.702443	1.018075	0.474649	0.638997	-0.306566	-0.188108	-1.133903	-0.674535	-0.385904	0.465291
chr16:53530100-53530300	1.856369	1.212250	0.253334	0.520094	-1.056301	-0.750113	1.351085	1.122886	-0.674535	1.161893	-0.613754
chr22:32461000-32461200	-0.082504	-1.783195	-0.189805	-0.754241	-1.305566	0.813629	-0.117119	1.641097	0.886868	1.255773	-0.781865
chr7:76544900-76545100	1.097671	-0.580656	-0.317804	1.435512	2.586237	0.196443	-1.813769	1.188523	-0.489064	1.127907	-0.781865
chrX:75199400-75199600	-0.988821	0.027349	0.693789	-0.858949	-0.009542	0.418270	-1.030174	0.507835	0.904757	1.584867	1.417262
chr7:105606900-105607100	4.220432	-0.259526	0.125242	-2.179934	-0.239729	0.094066	0.564591	0.666656	-0.489064	-0.728945	-0.781865
chr15:21838000-21838200	-0.091879	0.628941	1.179683	-0.302121	-0.179998	-0.306566	1.089174	-0.586819	0.886868	-0.009337	0.801515
chr7:129772300-129772500	1.186870	0.336394	0.839791	-1.463595	-1.178836	0.813629	2.051055	0.184976	-0.674535	2.323131	-0.781865
chr15:45787800-45788000	0.526745	-0.785363	2.977353	1.823108	-1.124642	0.795966	0.046569	0.268066	-0.674535	-0.136443	-0.781865
chr6:15969400-15969600	0.720179	-0.430181	0.238155	-0.626373	0.648242	-0.471405	0.178279	-0.318945	1.072339	0.212756	-0.445642
chr2:70691200-70691400	0.634692	0.112933	-0.831981	0.271172	-1.326405	0.196443	-0.971167	0.480578	2.448272	-0.694282	0.633403
chr15:62551100-62551300	0.234738	1.740993	0.008705	-0.362859	0.906630	0.711252	1.543076	-0.976444	1.072339	0.322209	0.801515
chr4:73164500-73164700	-0.558570	0.736523	-0.510107	-0.120076	2.586237	0.813629	-0.791225	-0.537393	0.886868	-0.399620	-0.613754
chr21:15254100-15254300	0.142766	1.259185	1.168413	1.389726	-1.098147	0.631127	1.493756	0.565592	0.886868	1.367434	2.048672
chr15:88081300-88081500	-0.275938	-0.170104	-0.883023	-0.457891	2.676098	0.631127	-0.868601	-1.411307	-0.674535	0.323334	-0.781865
chr6:57062000-57062200	-0.590406	-0.082691	-1.181780	-0.990488	2.586237	0.813629	-0.177930	-0.251733	-0.674535	0.574761	0.633403
chr10:29798100-29798300	-0.441247	-0.699475	-0.459173	0.894960	-1.034781	-0.306566	-0.898081	0.589786	-0.674535	-1.279753	-0.613754
chr9:64767100-64767300	0.818751	-0.352511	-0.483981	-0.723053	-0.657121	0.631127	0.887448	-0.364026	1.072339	0.301145	0.969627
chr5:94638300-94638500	-0.082504	-0.446923	-0.906769	0.702591	0.602177	0.813629	-1.481429	-1.329827	0.886868	-0.243381	0.633403
chr3:24325400-24325600	-0.091879	1.241066	-0.344593	0.774662	-1.018801	-0.306566	-1.478639	-0.427539	1.072339	0.250713	-0.781865
chr19:19754300-19754500	-0.073129	-0.341823	-0.732423	-0.617535	0.325905	0.361282	0.781642	-0.912095	0.886868	0.247841	-1.860910
chr18:50753300-50753500	-0.567944	0.819565	-0.400311	0.466839	0.908702	-0.573782	0.301628	0.487747	2.448272	2.392713	1.880560
chr2:171512200-171512400	-0.473083	-1.281273	0.424199	1.437312	0.843944	0.711252	-0.434885	1.359276	0.886868	0.342524	-0.613754
chr16:27785500-27785700	0.189123	-0.899040	1.557001	-0.102804	1.624513	0.418270	-0.939051	0.537745	-0.409488	-0.085289	-0.428829
chr11:115986400-115986600	0.826532	0.669704	0.182671	-0.140503	-0.738711	-0.643325	-1.692832	1.230340	-0.586644	-1.587288	-0.251637
chr2:29226700-29226900	0.025444	-0.045080	-0.098583	0.141120	-0.366409	0.546413	0.264006	0.172405	0.886868	0.603312	-0.781865
chr17:1678600-1678800	-0.257188	2.236751	-1.177385	-0.962401	-0.371436	-0.391280	0.825251	1.792296	0.886868	-0.326084	-0.613754
chr4:156067400-156067600	-0.577319	-1.457628	-0.168588	1.435512	0.717263	0.813629	-1.222900	-0.254850	-0.489064	0.022456	0.633403
chr8:28425100-28425300	2.281559	-0.753166	0.811990	-0.259545	-0.780028	0.813629	-0.925046	-0.871606	0.886868	-0.355699	0.633403
chrY:7225000-7225200	-0.459997	0.951650	-1.291143	0.260636	0.542569	0.546413	-0.955674	1.188523	-0.674535	-0.518285	0.633403
chr7:44038300-44038500	-0.082504	-1.468062	0.605203	1.435512	0.818841	-0.556119	-1.060894	-0.159113	-0.489064	-0.299257	0.633403
chr22:36678500-36678700	1.313566	2.429667	-1.473603	1.200388	-0.366409	0.978468	0.332718	-0.300855	-0.489064	-0.451517	0.801515
chr5:170092700-170092900	0.110930	0.870342	0.064770	-1.182097	0.987368	-0.830354	1.239117	0.549797	-0.303594	-0.298625	2.048672
chr22:44826900-44827100	-0.266563	-0.293942	1.294951	-0.293013	0.346744	-0.556119	0.839895	-0.686490	2.633742	-1.571044	-0.613754
chrY:12455500-12455700	-0.365136	0.483050	-1.122242	0.690452	-0.281575	-1.532138	-1.078444	-0.276497	-0.674535	-1.156207	-0.613754
chr17:51533600-51533800	1.012185	0.514918	-0.052098	1.597551	0.236044	-1.483169	0.158284	1.188523	0.886868	-0.707188	0.633403
chr15:60485800-60486000	2.808771	3.772772	-0.232517	1.440252	0.574758	-0.366104	3.621088	1.432824	1.081912	0.812946	2.731778
chrX:18373200-18373400	-0.209201	-0.282647	-0.046937	-0.654326	-1.161462	-8.265789	1.000409	-0.191601	-0.489064	0.273479	0.633403
chr12:110966000-110966200	-1.015886	-0.960571	0.014977	0.116469	0.774922	0.631127	-0.639493	0.426646	-0.674535	-0.171333	0.465291
chr1:150978500-150978700	2.300308	-0.620048	0.120229	-0.389515	2.369574	-0.738620	-1.143125	-0.791672	2.448272	1.089766	0.801515
chr15:51187800-51188000	1.389678	-1.813565	-0.152957	0.498691	-0.366409	0.631127	-0.652819	-1.147823	-0.489064	-0.095874	0.633403
chr9:19442500-19442700	-0.006392	1.060200	-0.695128	1.032996	0.765678	0.631127	-1.155286	-0.629747	-0.489064	1.749215	0.633403
chr17:5456300-5456500	1.142804	-0.489309	-0.552043	1.523661	1.624513	0.735424	-0.540077	-0.415212	-0.586644	-1.000480	-0.074445
chrX:107615100-107615300	-0.257188	1.052413	1.433793	-0.333943	0.078390	-0.306566	0.492396	-0.006757	-0.489064	-1.248864	0.633403
chr1:32115700-32115900	0.517370	-0.497807	-1.573796	1.508435	-0.966440	-0.741250	-0.050940	0.584091	0.886868	1.386700	-0.613754
chr6:131962200-131962400	-0.926688	-0.699475	-0.472659	-1.532966	-0.026286	0.196443	-1.036541	-1.359815	-0.489064	-0.243381	-0.613754
chr5:82274200-82274400	1.253606	-0.392602	-0.305270	-0.895982	0.627403	0.813629	0.605614	-0.086191	-0.674535	1.471043	0.633403
chr15:43628100-43628300	-0.317148	0.060419	-0.897138	1.873015	0.542569	-0.738620	0.073949	-0.501944	-0.674535	-0.786429	-0.613754
chr20:17870900-17871100	1.196244	-0.019461	-1.146272	-1.078356	0.632429	0.528751	0.226859	-0.323922	0.886868	0.742815	0.633403
chr9:77996400-77996600	2.281559	-0.699475	-1.192817	-0.703583	0.236044	0.546413	-0.937128	-0.955875	0.886868	-1.845926	-0.613754
chr14:102532900-102533100	-0.459997	1.581614	-0.774865	1.597551	-0.954043	-0.738620	3.108704	1.444430	-0.674535	0.428951	0.633403
chrX:19252500-19252700	1.030935	-1.388635	-1.551431	-0.942175	0.808205	0.813629	0.040630	-1.850008	-2.050468	0.881047	-1.860910
chr12:50011800-50012000	-0.469371	-0.505252	0.070774	0.054673	-1.224828	-0.380637	0.442497	-0.537393	-0.489064	0.326509	0.633403
chr22:21770400-21770600	-0.209201	-0.216697	-1.398495	1.097136	-1.325325	-0.380637	0.158284	-1.307441	0.886868	-0.230244	-0.613754
chr6:16640400-16640600	-0.091879	1.685664	1.024408	0.074494	-0.152966	-0.306566	-0.232656	-0.895291	0.886868	-1.722439	0.801515
chr7:36229900-36230100	-1.945265	-0.125026	-0.103996	-0.803572	-1.055620	-1.265038	0.702455	-0.767513	2.448272	-0.369817	0.465291
chr4:172379200-172379400	1.478876	-0.435557	-1.291143	-1.532966	-0.906709	-0.306566	-1.245764	-1.359815	-0.674535	-0.807265	2.048672
chr13:28343400-28343600	-1.545311	1.239334	-1.018505	1.166904	0.542569	-0.306566	-0.937128	1.314670	0.886868	-0.521665	-0.613754
chr1:117158000-117158200	0.612231	-0.595288	0.585858	-0.301574	0.864783	0.546413	-0.652739	0.205401	-2.050468	1.783932	0.801515
chr20:35629800-35630000	-1.342503	-1.081060	0.743438	0.779568	2.676098	-0.741250	-0.115344	-0.530661	-0.674535	1.136717	0.633403
chr2:226438400-226438600	-0.209201	0.481191	-1.158312	-0.514134	0.236044	0.196443	0.158284	-0.537393	0.886868	-0.981112	-0.613754
chr12:30106400-30106600	-0.558570	-0.049978	0.444130	-0.895014	-0.202909	0.631127	-0.454217	-0.424177	-1.864997	-1.134546	-0.781865
chr11:71128500-71128700	0.786915	1.081275	0.024637	0.410769	-1.034781	0.363912	2.392179	-0.758439	2.448272	0.303074	-0.781865
chr19:42077800-42078000	1.088297	-0.418749	-2.132317	-1.731503	-0.281575	-0.914952	0.772772	0.006884	-0.489064	0.113972	0.633403
chr1:204795400-204795600	-0.549195	-1.189374	-0.302375	-0.465106	-0.816848	0.363912	-0.624521	0.071472	-0.674535	0.365814	-0.781865
chrX:65768800-65769000	1.196244	1.075125	-0.677891	-1.629090	-0.408256	-0.556119	-0.114759	-0.318043	-1.864997	-0.767407	1.880560
chr14:93719800-93720000	-0.352049	-1.415112	-0.771464	0.272025	0.717263	0.196443	-1.558974	-0.837985	-0.489064	1.059558	0.969627
chr2:117081400-117081600	-0.374511	-0.049087	0.971530	0.779568	2.279713	-0.306566	0.853251	0.030090	-0.489064	-0.069148	0.633403
chr16:18093700-18093900	0.092180	0.407418	-1.246530	-0.529397	-1.098147	0.813629	0.144973	-0.345516	-0.489064	1.999275	-2.029022
chr3:185512700-185512900	0.818751	-0.241270	0.613640	-0.438733	-1.305566	0.546413	1.454718	-1.623567	1.072339	-1.248375	0.633403
chrX:49666100-49666300	0.828126	0.346570	-0.424958	0.553084	-1.145481	0.528751	0.690990	-0.160838	-0.489064	-0.587260	0.633403
chr5:26093600-26093800	-0.459997	0.574657	-0.209788	1.508435	0.542569	-0.741250	-1.364868	1.188523	-0.489064	-0.552311	-0.781865
chr1:13779900-13780100	-0.190452	-0.215669	-1.111070	-0.587886	1.280874	0.813629	1.150702	0.381084	-0.674535	-1.074807	-0.613754
chr3:139476700-139476900	-0.482458	2.554982	0.405600	2.811202	-1.008286	0.546413	1.921080	-0.177408	1.257809	0.936902	0.633403
chr1:230499100-230499300	1.389678	-1.534059	-0.482285	-0.556420	-1.326405	-0.288904	-0.207888	-0.109210	-0.674535	1.585336	0.633403
chr22:46689800-46690000	2.532355	-1.108194	-0.703511	0.240710	-0.546253	0.813629	-1.047787	-0.438978	0.886868	-0.899874	0.633403
chr1:156177500-156177700	-0.441247	0.319981	-0.675165	-1.228147	-0.456270	-0.556119	0.030002	-0.650288	-0.489064	-0.514395	0.801515
chr2:203800700-203800900	0.110930	-0.876942	-0.220998	-0.124528	0.320878	0.528751	-0.271056	-0.012178	-0.489064	-0.380077	0.633403
chr1:242100200-242100400	-1.361252	-0.198940	0.491186	0.602629	-0.908101	-0.647852	0.005893	-1.474134	2.633742	-0.167224	-0.445642
chr6:39725600-39725800	0.110930	-0.990957	0.025869	-0.753723	-1.178886	-0.573782	-0.404789	-1.167489	-2.050468	-0.205444	-0.613754
chr7:123836800-123837000	-0.383885	-1.158527	-0.028926	1.256021	-0.945601	-0.124065	-1.695377	0.596785	0.886868	-0.602061	-0.613754
chrX:130390000-130390200	-0.257188	-0.755902	0.004937	-0.868697	0.950548	-0.070773	-1.265714	1.016369	0.886868	-1.616776	0.633403
chr11:64686900-64687100	-0.181077	-0.806595	1.331845	-0.030395	-1.098147	0.546413	0.870266	-0.830935	-0.674535	1.139370	0.633403
chr1:225541200-225541400	-0.199826	-0.472042	-0.878994	1.597551	-0.026286	-0.471405	1.252658	1.444430	0.886868	-0.243381	0.465291
chrX:134545900-134546100	0.828126	-0.908933	-0.923878	0.359751	-0.113048	-0.563138	-0.083597	0.252456	-0.674535	-1.407480	-0.781865
chr8:58353200-58353400	-1.554686	-0.902139	0.561082	0.094765	-1.056301	0.546413	-1.298939	1.563492	-0.674535	2.052453	-0.781865
chr2:42530500-42530700	-0.355761	0.481191	1.516575	-1.392142	0.236044	-0.738620	-0.512201	-1.993896	-0.489064	-0.161780	-0.613754
chr22:37003900-37004100	-1.818568	1.005653	-0.594928	-0.754505	1.677260	0.546413	-0.580540	-1.043870	0.886868	2.142269	0.633403
chr1:226230600-226230800	-0.666517	-0.216697	0.062404	0.681087	0.602177	-0.741250	-0.519414	0.029425	0.886868	-1.048027	0.801515
chr6:6875100-6875300	0.393562	0.029922	1.049098	-1.029522	-1.066971	-0.306566	-0.095013	-0.634600	0.886868	0.868109	0.633403
chr16:70149000-70149200	-0.374511	0.481297	-2.239687	-1.220248	0.236044	0.094066	-0.028871	-0.502483	-0.489064	-0.449327	0.633403
chr11:79068900-79069100	-0.967898	-0.141944	-0.622798	0.133025	0.860687	-0.391280	-2.096217	-0.878288	1.072339	2.459603	0.633403
chrX:9369800-9370000	-0.685267	0.016689	-0.291458	-0.186350	-0.053317	0.978468	0.198797	2.345545	0.886868	-0.476381	-0.781865
chr7:66714800-66715000	-1.361252	-0.078494	-0.512241	-0.113450	-1.224828	0.546413	0.994608	-0.600364	-0.674535	0.326509	-0.613754
chr7:158890700-158890900	-0.752003	-0.105418	-0.099004	0.870225	0.542569	-0.306566	-0.084460	-0.015296	0.886868	-0.351465	-0.613754
chr12:123168000-123168200	-1.342503	0.167645	-1.135950	-0.447391	-0.444676	0.361282	-0.499093	1.003948	0.886868	2.202794	-0.613754
chr7:139075400-139075600	-0.266563	-0.454794	0.100654	0.736808	1.145225	0.361282	-1.451416	0.182738	-0.489064	1.978791	-0.781865
chr6:169894800-169895000	1.380303	0.815252	-0.201006	0.170087	0.627403	0.094066	-0.068599	-0.232179	1.072339	-0.941047	0.465291
chr3:41966700-41966900	-0.190452	-1.332448	-1.654216	1.597551	0.648242	-0.573782	-1.897219	0.096793	-0.674535	2.182361	0.801515
chr16:19552300-19552500	-0.459997	0.457310	1.504871	1.783899	-0.966440	0.363912	0.609329	1.188523	0.886868	-0.194140	0.801515
chr5:179659700-179659900	0.710804	0.198859	1.558113	0.533939	1.035382	0.813629	0.940051	-0.648118	-0.674535	1.268550	2.216784
chr2:201257500-201257700	0.025444	-0.333723	-0.151139	0.256514	-0.922866	0.795966	1.186652	0.356184	-0.674535	-0.595350	-0.445642
chr10:44060800-44061000	-0.190452	0.174984	2.762138	-0.371018	-1.284559	0.813629	1.141234	0.586455	1.072339	0.400318	0.801515
chr5:149456200-149456400	-0.967898	0.421389	-0.093468	-0.130123	-1.441492	0.546413	1.349834	-1.914778	2.448272	1.647121	0.633403
chr9:122693900-122694100	-0.082504	1.076050	0.307949	-1.116920	-1.468667	-0.556119	-0.549047	1.638387	-0.674535	-0.308998	-0.613754
chr10:86360800-86361000	-0.374511	-1.372175	0.415063	0.721616	0.236044	-0.380637	0.494749	0.076830	-0.489064	0.900517	0.633403
chr3:181396300-181396500	0.710804	0.213601	-1.005640	-0.377677	-0.371436	0.711252	0.208205	1.279754	2.448272	1.380000	-0.445642
chr9:123374300-123374500	-1.818568	-0.270905	0.064735	0.734848	-1.077308	0.813629	2.900825	1.153349	-0.674535	2.082336	0.633403
chr1:109093300-109093500	-0.450622	-0.835057	-1.048388	-0.333943	2.671071	-0.741250	0.050745	0.037885	0.886868	1.080483	0.633403
chr6:6695100-6695300	2.532355	-0.411281	0.428748	-1.142354	-0.950628	0.546413	1.567688	-0.795633	0.886868	0.814158	-0.445642
chr14:69315500-69315700	-0.517359	-1.009091	-1.102008	-1.095039	-1.018801	0.361282	-0.883329	-0.597218	-0.489064	0.258377	-0.613754
chr11:69038600-69038800	0.720179	-0.818670	-0.988202	1.435512	-1.325325	-0.288904	0.370942	0.327758	-0.674535	-0.358632	-0.613754
chr9:78020700-78020900	1.205619	0.269996	0.009000	0.680915	-1.193651	0.813629	1.687384	-1.256178	-0.489064	-0.933731	0.633403
chrX:52648000-52648200	-0.675892	-0.973325	-0.987145	1.163568	0.754083	0.196443	-1.290325	-1.006455	0.886868	-0.510619	0.465291
chr3:15380000-15380200	-0.828115	2.030024	-0.014927	-1.320052	0.818841	0.196443	-0.144568	-0.606473	-0.489064	-0.465042	-1.860910
chr22:22820300-22820500	-0.247814	-0.081338	0.383311	-0.843355	-1.124642	-0.830354	1.151745	0.893650	-0.674535	2.663224	0.633403
chr3:138214700-138214900	1.002810	1.723201	-0.197644	0.671203	-0.090137	-0.556119	-1.039948	1.188523	1.072339	-1.164466	0.465291
chr17:34415900-34416100	-0.666517	-1.137727	-1.514859	-0.695654	-0.350597	0.813629	-1.140623	-0.046234	-0.489064	-0.738740	-0.613754
chr7:5159500-5159700	2.097500	-0.360061	-0.473152	0.280150	-0.898444	-0.288904	-0.226088	0.395624	0.886868	-2.049151	-0.781865
chr12:60955900-60956100	1.196244	0.768200	0.862449	0.062988	-2.181139	0.528751	2.070212	0.191611	-0.489064	-1.070319	-0.613754
chr20:48607700-48607900	-0.742629	1.199117	-1.070947	-0.339104	-1.838598	-0.306566	0.136810	-0.074467	0.886868	1.016957	-1.692798
chr20:48841100-48841300	3.734991	-0.934859	-0.019327	0.869095	2.544391	-0.556119	1.391816	0.787596	-0.674535	0.780426	2.048672
chr10:12059800-12060000	-0.091879	-0.165313	-0.641870	-0.184652	-0.864863	0.813629	-0.705427	1.444430	1.072339	-1.100702	0.465291
chr12:27228400-27228600	-1.488690	2.222893	-0.451596	-0.774514	0.528159	-0.026503	-0.136937	-1.208576	0.904757	-0.718974	1.062879
chr10:61981300-61981500	-0.459997	-0.154413	0.418474	0.528413	0.500722	-0.306566	-0.050940	0.921639	-0.489064	0.040494	1.880560
chr2:241363500-241363700	-0.752003	-0.293805	-1.460218	-1.550207	-1.162142	-1.182168	0.686702	0.308215	1.072339	-0.485434	-0.277530
chrX:3060000-3060200	-0.199826	1.859266	-0.640444	-0.411841	-0.371436	-0.556119	-0.015222	0.358104	-0.489064	0.452646	0.633403
chr4:68207500-68207700	-0.441247	1.197389	-0.598393	-0.654392	0.320878	-0.306566	0.283173	-0.905797	0.886868	-1.279753	0.801515
chr16:30934600-30934800	0.092180	-0.479304	0.666220	-1.289596	0.558259	-0.573782	-0.702859	-0.046234	-0.489064	-0.293358	-0.445642
chr7:128084100-128084300	-1.535937	-1.596251	-0.221234	0.846100	0.717263	0.711252	-0.318085	-0.555624	0.886868	0.714701	-0.613754
chr15:62247200-62247400	-0.733254	1.266707	1.191551	0.504514	-0.359841	0.363912	0.944778	-0.529102	1.072339	-0.872917	-0.445642
chr20:40330200-40330400	0.593482	3.416706	-0.408839	-2.059686	-1.199725	0.813629	0.707105	-0.989264	-2.050468	-0.182322	0.633403
chr1:41053400-41053600	-0.383885	0.152687	-1.152788	0.281284	0.818841	0.631127	-0.313211	-1.154795	-0.674535	1.977993	2.048672
chr20:5015800-5016000	0.710804	0.481191	1.044934	-0.377507	0.542569	-0.306566	-0.512201	-0.537393	0.886868	-1.474656	0.633403
chr16:69887500-69887700	0.818751	-0.699475	1.015998	0.617529	0.542569	0.528751	0.920136	-0.537393	0.886868	-0.810826	-0.613754
chr5:142400-142600	-0.450622	2.033969	0.523982	0.563884	0.452585	0.813629	-0.412168	0.052298	0.886868	0.514025	3.295828
chr9:99080500-99080700	-0.549195	-0.516223	1.501860	-0.221684	-1.660105	-0.738620	0.498902	0.182738	-0.489064	0.845435	0.465291
chr5:24608400-24608600	-0.073129	-0.216697	-0.187311	-0.506546	0.542569	-0.306566	-1.205454	-1.494491	0.886868	-1.553677	-0.445642
