boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	count	count	forward_scan	reverse_scan	scan_strand	mismatch	rf_diff
3178	chr12	85830000	18840	6	85822226-85822245	85820000	+	85822226	85822245	1	0	10.604143239979267	7.80547680221407	+	0	2.7986664377651973
3178	chr12	85830000	18841	6	85822639-85822658	85820000	+	85822639	85822658	1	0	9.645566874619007	7.776106353598558	+	0	1.8694605210204491
3178	chr12	85830000	18842	6	85824337-85824356	85820000	-	85824337	85824356	1	0	6.702105443553616	10.355304102763707	-	0	3.6531986592100916
3178	chr12	85830000	18845	6	85829765-85829784	85820000	+	85829765	85829784	1	0	9.73064523908498	7.862912550343007	+	0	1.867732688741973
3179	chr12	86110000	18848	4	86105146-86105165	86100000	-	86105146	86105165	1	0	8.036370955581967	10.02289528053019	-	0	1.9865243249482223
3179	chr12	86110000	18849	4	86105719-86105738	86100000	-	86105719	86105738	1	0	8.264192342509517	9.918761836899112	-	0	1.6545694943895946
3179	chr12	86110000	18850	4	86107044-86107063	86100000	+	86107044	86107063	1	0	9.90600149547654	8.141399755196755	+	0	1.764601740279785
3179	chr12	86110000	18851	4	86108917-86108936	86100000	-	86108917	86108936	1	0	8.455254249912798	9.79474933151546	-	0	1.3394950816026618
3180	chr12	86700000	18854	6	86692009-86692028	86690000	+	86692009	86692028	1	0	10.228931955406619	7.704273412165581	+	0	2.5246585432410376
3180	chr12	86700000	18855	6	86692901-86692920	86690000	+	86692901	86692920	1	0	9.681969639026416	8.265522884571485	+	0	1.416446754454931
3180	chr12	86700000	18857	6	86693930-86693949	86690000	-	86693930	86693949	1	0	8.62148292248085	9.419469948340609	-	0	0.7979870258597597
3180	chr12	86700000	18858	6	86696349-86696368	86690000	+	86696349	86696368	1	0	9.578709075172288	9.398083440323013	+	0	0.18062563484927452
3180	chr12	86700000	18859	6	86697123-86697142	86690000	+	86697123	86697142	1	0	10.75321168269785	7.619452752346836	+	0	3.1337589303510143
3181	chr12	87000000	18862	8	86990316-86990335	86990000	-	86990316	86990335	1	0	8.301420256809362	9.774850902019015	-	0	1.4734306452096533
3181	chr12	87000000	18863	8	86990580-86990599	86990000	+	86990580	86990599	1	0	10.335409000331655	8.668022596746058	+	0	1.6673864035855974
3181	chr12	87000000	18864	8	86990855-86990874	86990000	-	86990855	86990874	1	0	8.146608447560517	9.990640493740965	-	0	1.8440320461804482
3182	chr12	87400000	18873	6	87391407-87391426	87390000	+	87391407	87391426	1	0	9.090230520174572	8.281583688842556	+	0	0.8086468313320161
3182	chr12	87400000	18874	6	87391675-87391694	87390000	-	87391675	87391694	1	0	7.315590752492932	9.612167991162028	-	0	2.296577238669096
3182	chr12	87400000	18875	6	87393271-87393290	87390000	-	87393271	87393290	1	0	7.5025697733730325	9.767549046151897	-	0	2.2649792727788647
3183	chr12	88720000	18883	5	88717443-88717462	88710000	+	88717443	88717462	1	0	10.363293466523263	7.300376295019824	+	0	3.0629171715034396
3183	chr12	88720000	18884	5	88717547-88717566	88710000	+	88717547	88717566	1	0	9.727344108302905	7.327614354366252	+	0	2.3997297539366524
3184	chr12	89460000	18887	1	89451125-89451144	89450000	-	89451125	89451144	1	0	8.64513712895912	10.954906419988408	-	0	2.309769291029287
3185	chr12	90530000	18889	1	90524319-90524338	90520000	-	90524319	90524338	1	0	7.047072570642856	10.331361444849314	-	0	3.2842888742064584
3186	chr12	91340000	18891	3	91335651-91335670	91330000	-	91335651	91335670	1	0	8.990878075536227	10.267752624215024	-	0	1.2768745486787978
3186	chr12	91340000	18892	3	91338522-91338541	91330000	-	91338522	91338541	1	0	6.892602289358015	9.786253463241936	-	0	2.893651173883921
3186	chr12	91340000	18893	3	91339437-91339456	91330000	+	91339437	91339456	1	0	9.538009410737152	7.98503215385448	+	0	1.5529772568826719
3188	chr12	92310000	18900	3	92303369-92303388	92300000	+	92303369	92303388	1	0	10.84203649149391	8.049931591481212	+	0	2.792104900012699
3188	chr12	92310000	18902	3	92307144-92307163	92300000	-	92307144	92307163	1	0	8.62118315182856	9.68836540112563	-	0	1.067182249297069
3193	chr12	95730000	18921	3	95727722-95727741	95720000	-	95727722	95727741	1	0	6.722920955280541	9.641755687252122	-	0	2.9188347319715806
3194	chr12	96320000	18924	2	96311349-96311368	96310000	-	96311349	96311368	1	0	8.310809360106788	12.025174714889065	-	0	3.7143653547822773
3199	chr12	99080000	18941	2	99071306-99071325	99070000	-	99071306	99071325	1	0	7.469772313898155	9.127122860991935	-	0	1.6573505470937802
3200	chr12	99560000	18945	8	99550796-99550815	99550000	+	99550796	99550815	1	0	11.433869338883852	8.215040533708615	+	0	3.218828805175237
3200	chr12	99560000	18949	8	99556365-99556384	99550000	+	99556365	99556384	1	0	10.930314069675212	7.514076172450214	+	0	3.416237897224998
3200	chr12	99560000	18951	8	99558154-99558173	99550000	+	99558154	99558173	1	0	9.722546948941893	7.743785862803087	+	0	1.9787610861388067
3200	chr12	99560000	18952	8	99559839-99559858	99550000	+	99559839	99559858	1	0	9.984234248642082	7.219739693593924	+	0	2.7644945550481577
3201	chr12	99890000	18956	9	99882509-99882528	99880000	-	99882509	99882528	1	0	7.327464058622325	9.649151718289065	-	0	2.3216876596667406
3201	chr12	99890000	18957	9	99884674-99884693	99880000	+	99884674	99884693	1	0	10.16951359611293	7.228584611767959	+	0	2.9409289843449713
3201	chr12	99890000	18958	9	99885200-99885219	99880000	-	99885200	99885219	1	0	8.66996745255732	9.814390662128206	-	0	1.1444232095708866
3201	chr12	99890000	18960	9	99886321-99886340	99880000	+	99886321	99886340	1	0	10.073145327679427	7.903923991589208	+	0	2.169221336090219
3201	chr12	99890000	18961	9	99886684-99886703	99880000	+	99886684	99886703	1	0	9.312037591681214	7.716845030100022	+	0	1.5951925615811922
3201	chr12	99890000	18963	9	99889249-99889268	99880000	-	99889249	99889268	1	0	8.23180871174253	9.591532240794615	-	0	1.3597235290520846
3202	chr12	100160000	18969	4	100155708-100155727	100150000	-	100155708	100155727	1	0	6.691441561189967	10.369983010715476	-	0	3.6785414495255093
3203	chr12	100530000	18975	4	100529393-100529412	100520000	-	100529393	100529412	1	0	8.752535784096992	9.545685836461814	-	0	0.7931500523648225
3205	chr12	101980000	18986	5	101975985-101976004	101970000	+	101975985	101976004	1	0	9.465409065926579	8.125691392752906	+	0	1.3397176731736735
3205	chr12	101980000	18987	5	101976076-101976095	101970000	+	101976076	101976095	1	0	9.696188425946534	8.413699774985087	+	0	1.2824886509614473
3205	chr12	101980000	18988	5	101976272-101976291	101970000	+	101976272	101976291	1	0	9.279041755049011	7.4243225879901305	+	0	1.8547191670588807
3206	chr12	102480000	18991	7	102470303-102470322	102470000	+	102470303	102470322	1	0	9.759540962684945	7.991446484440116	+	0	1.7680944782448282
3207	chr12	102760000	19006	8	102757980-102757999	102750000	-	102757980	102757999	1	0	8.140138328404532	10.348938716477189	-	0	2.2088003880726568
3207	chr12	102760000	19007	8	102758367-102758386	102750000	-	102758367	102758386	1	0	9.380652352873868	10.474440192686366	-	0	1.0937878398124976
3208	chr12	103110000	19011	3	103108148-103108167	103100000	-	103108148	103108167	1	0	7.631005038112674	9.99787021029473	-	0	2.366865172182056
3208	chr12	103110000	19012	3	103108308-103108327	103100000	-	103108308	103108327	1	0	6.8979673794294705	9.944171851759545	-	0	3.046204472330075
3210	chr12	104440000	19020	4	104430219-104430238	104430000	-	104430219	104430238	1	0	7.743898768480581	9.561631871473102	-	0	1.8177331029925208
3210	chr12	104440000	19021	4	104431294-104431313	104430000	-	104431294	104431313	1	0	8.645345237516928	9.678408216512278	-	0	1.0330629789953498
3210	chr12	104440000	19022	4	104432174-104432193	104430000	+	104432174	104432193	1	0	9.98048371200719	8.361514656931945	+	0	1.6189690550752456
3210	chr12	104440000	19023	4	104435485-104435504	104430000	+	104435485	104435504	1	0	9.732598199655362	8.096031425768823	+	0	1.636566773886539
3211	chr12	105040000	19027	8	105031264-105031283	105030000	-	105031264	105031283	1	0	7.324257655918469	9.192042478028345	-	0	1.8677848221098756
3211	chr12	105040000	19028	8	105032854-105032873	105030000	+	105032854	105032873	1	0	9.682783327735205	8.004450083648262	+	0	1.678333244086943
3211	chr12	105040000	19029	8	105034294-105034313	105030000	+	105034294	105034313	1	0	10.398059061545545	9.078961880435664	+	0	1.319097181109882
3211	chr12	105040000	19030	8	105034576-105034595	105030000	+	105034576	105034595	1	0	9.162532928523895	8.94943920918387	+	0	0.21309371934002463
3211	chr12	105040000	19031	8	105036275-105036294	105030000	-	105036275	105036294	1	0	7.889446280888186	10.305386558484226	-	0	2.4159402775960404
3211	chr12	105040000	19033	8	105038424-105038443	105030000	-	105038424	105038443	1	0	9.639712147289742	10.222422448861693	-	0	0.5827103015719501
3212	chr12	105820000	19036	1	105814840-105814859	105810000	+	105814840	105814859	1	0	10.082975518539616	8.262378906483939	+	0	1.8205966120556774
3214	chr12	108010000	19041	6	108004921-108004940	108000000	-	108004921	108004940	1	0	7.8735150086394405	9.767168701909995	-	0	1.8936536932705543
3214	chr12	108010000	19042	6	108005147-108005166	108000000	-	108005147	108005166	1	0	8.29825246750276	10.448629473366093	-	0	2.1503770058633336
3214	chr12	108010000	19043	6	108005642-108005661	108000000	-	108005642	108005661	1	0	8.1238051575894	9.089655535651701	-	0	0.9658503780623011
3214	chr12	108010000	19044	6	108006325-108006344	108000000	-	108006325	108006344	1	0	9.651710958348993	10.063734878674563	-	0	0.41202392032557
3214	chr12	108010000	19045	6	108008870-108008889	108000000	+	108008870	108008889	1	0	9.22230641587069	7.458567539189813	+	0	1.7637388766808773
3215	chr12	108550000	19049	3	108541223-108541242	108540000	-	108541223	108541242	1	0	9.382163626273734	11.836534553461291	-	0	2.454370927187558
3215	chr12	108550000	19050	3	108546372-108546391	108540000	-	108546372	108546391	1	0	6.967668967272978	9.404397447937761	-	0	2.436728480664783
3216	chr12	108890000	19053	6	108880518-108880537	108880000	-	108880518	108880537	1	0	7.855461592947378	9.518419247838253	-	0	1.6629576548908744
3216	chr12	108890000	19054	6	108881612-108881631	108880000	-	108881612	108881631	1	0	8.415002803858737	10.059234046340741	-	0	1.6442312424820038
3216	chr12	108890000	19057	6	108888840-108888859	108880000	-	108888840	108888859	1	0	8.805775955646283	10.004750065276848	-	0	1.1989741096305657
3216	chr12	108890000	19058	6	108889204-108889223	108880000	-	108889204	108889223	1	0	7.949857144479834	9.510848827366596	-	0	1.5609916828867618
3217	chr12	109400000	19062	7	109394005-109394024	109390000	-	109394005	109394024	1	0	9.168739644457206	11.677864682681026	-	0	2.5091250382238197
3217	chr12	109400000	19063	7	109394972-109394991	109390000	-	109394972	109394991	1	0	8.903910308317329	9.335879377670308	-	0	0.43196906935297896
3217	chr12	109400000	19064	7	109395157-109395176	109390000	+	109395157	109395176	1	0	10.548477553676735	9.26618475901175	+	0	1.2822927946649845
3217	chr12	109400000	19066	7	109396791-109396810	109390000	+	109396791	109396810	1	0	10.385088740993188	8.434078180837215	+	0	1.9510105601559733
3217	chr12	109400000	19067	7	109397205-109397224	109390000	-	109397205	109397224	1	0	7.962670328939942	9.830685373264027	-	0	1.8680150443240846
3219	chr12	109990000	19075	5	109980651-109980670	109980000	-	109980651	109980670	1	0	8.075248727971815	9.351444394282812	-	0	1.276195666310997
3219	chr12	109990000	19077	5	109982112-109982131	109980000	-	109982112	109982131	1	0	8.768366089688579	9.752927567448799	-	0	0.9845614777602201
3221	chr12	110860000	19086	4	110850238-110850257	110850000	-	110850238	110850257	1	0	8.655371199236738	10.15947685655251	-	0	1.5041056573157725
3221	chr12	110860000	19087	4	110851236-110851255	110850000	+	110851236	110851255	1	0	9.595168080496052	7.436315756206892	+	0	2.1588523242891595
3222	chr12	111380000	19092	5	111370304-111370323	111370000	+	111370304	111370323	1	0	9.621515140626492	7.572109936306011	+	0	2.0494052043204816
3222	chr12	111380000	19094	5	111370761-111370780	111370000	-	111370761	111370780	1	0	8.38546772817004	9.343362197010897	-	0	0.9578944688408573
3222	chr12	111380000	19095	5	111371275-111371294	111370000	-	111371275	111371294	1	0	8.019517692719193	9.507632714871427	-	0	1.4881150221522343
3223	chr12	111550000	19099	5	111545800-111545819	111540000	+	111545800	111545819	1	0	10.072976056567713	8.677863780265424	+	0	1.3951122763022887
3224	chr12	112140000	19110	6	112139770-112139789	112130000	+	112139770	112139789	1	0	9.957925883364021	8.568713461292287	+	0	1.3892124220717346
3225	chr12	112640000	19116	7	112631816-112631835	112630000	-	112631816	112631835	1	0	8.474562706146632	9.467762690559082	-	0	0.9931999844124508
3225	chr12	112640000	19119	7	112638505-112638524	112630000	-	112638505	112638524	1	0	7.585613061690493	10.48565638957461	-	0	2.9000433278841165
3225	chr12	112640000	19120	7	112639624-112639643	112630000	+	112639624	112639643	1	0	9.329758614661445	7.439709806867419	+	0	1.8900488077940265
3226	chr12	113220000	19126	8	113216114-113216133	113210000	+	113216114	113216133	1	0	11.192825209570717	8.599717058317694	+	0	2.5931081512530234
3226	chr12	113220000	19127	8	113217458-113217477	113210000	+	113217458	113217477	1	0	10.93283749109953	8.135015696540796	+	0	2.7978217945587343
3226	chr12	113220000	19128	8	113217749-113217768	113210000	+	113217749	113217768	1	0	9.593566969848624	7.99952089025866	+	0	1.5940460795899636
3227	chr12	116400000	19135	3	116394520-116394539	116390000	+	116394520	116394539	1	0	9.872465253833344	8.69149724543598	+	0	1.1809680083973646
3228	chr12	116640000	19138	2	116633753-116633772	116630000	-	116633753	116633772	1	0	8.02212350578259	9.351748462231283	-	0	1.3296249564486935
3228	chr12	116640000	19139	2	116635339-116635358	116630000	+	116635339	116635358	1	0	9.83968376738527	6.6169100996618155	+	0	3.2227736677234553
3229	chr12	117380000	19143	3	117378751-117378770	117370000	+	117378751	117378770	1	0	9.035450935012264	7.86915819196962	+	0	1.1662927430426437
3229	chr12	117380000	19144	3	117379237-117379256	117370000	+	117379237	117379256	1	0	10.131765022970516	6.89712125780817	+	0	3.234643765162346
3232	chr13	3650000	19151	6	3642272-3642291	3640000	-	3642272	3642291	1	0	9.550533139569206	11.177348537731115	-	0	1.6268153981619093
3232	chr13	3650000	19155	6	3645556-3645575	3640000	+	3645556	3645575	1	0	9.350845430999172	8.468983685395312	+	0	0.8818617456038602
3237	chr13	6520000	19176	4	6515686-6515705	6510000	+	6515686	6515705	1	0	11.92717230079573	9.12199568509666	+	0	2.80517661569907
3237	chr13	6520000	19177	4	6516141-6516160	6510000	-	6516141	6516160	1	0	8.531838302412691	9.43536493563745	-	0	0.9035266332247591
3237	chr13	6520000	19178	4	6517216-6517235	6510000	-	6517216	6517235	1	0	9.093753076780729	9.677585443847569	-	0	0.5838323670668402
3238	chr13	6740000	19183	4	6737134-6737153	6730000	+	6737134	6737153	1	0	11.147051383695201	8.365869524473592	+	0	2.7811818592216095
3238	chr13	6740000	19184	4	6739125-6739144	6730000	-	6739125	6739144	1	0	8.244336264704598	9.288884950311775	-	0	1.044548685607177
3239	chr13	7670000	19187	4	7663487-7663506	7660000	-	7663487	7663506	1	0	7.301877295030939	9.715017804008687	-	0	2.4131405089777473
3241	chr13	9180000	19195	8	9171360-9171379	9170000	+	9171360	9171379	1	0	9.962156360593248	7.94226253080126	+	0	2.0198938297919877
3241	chr13	9180000	19196	8	9171709-9171728	9170000	-	9171709	9171728	1	0	8.345603201904039	10.035646633668183	-	0	1.6900434317641437
3241	chr13	9180000	19199	8	9178226-9178245	9170000	-	9178226	9178245	1	0	7.440840700269029	9.92168449549703	-	0	2.480843795228
3241	chr13	9180000	19202	8	9179923-9179942	9170000	-	9179923	9179942	1	0	8.5057170430508	9.172413477064318	-	0	0.6666964340135184
3244	chr13	11730000	19211	3	11723310-11723329	11720000	+	11723310	11723329	1	0	10.239698405250397	8.482315801812875	+	0	1.757382603437522
3245	chr13	12160000	19217	5	12153347-12153366	12150000	-	12153347	12153366	1	0	7.152932476457163	9.014586810741523	-	0	1.86165433428436
3245	chr13	12160000	19220	5	12159151-12159170	12150000	+	12159151	12159170	1	0	9.9255841958825	8.565638462814142	+	0	1.3599457330683578
3246	chr13	12400000	19224	5	12395065-12395084	12390000	+	12395065	12395084	1	0	9.633783596995	6.707525303315808	+	0	2.926258293679192
3246	chr13	12400000	19225	5	12395863-12395882	12390000	+	12395863	12395882	1	0	10.529901342988122	7.764513349650011	+	0	2.765387993338111
3246	chr13	12400000	19226	5	12399549-12399568	12390000	-	12399549	12399568	1	0	7.728081307345154	10.271578447865652	-	0	2.543497140520498
3248	chr13	14200000	19232	5	14191956-14191975	14190000	-	14191956	14191975	1	0	7.068915522539924	9.96178085408459	-	0	2.892865331544667
3248	chr13	14200000	19235	5	14196585-14196604	14190000	+	14196585	14196604	1	0	9.68445715565455	7.956822562864706	+	0	1.7276345927898449
3249	chr13	14640000	19239	3	14630105-14630124	14630000	-	14630105	14630124	1	0	7.63360796579664	10.136714901261158	-	0	2.503106935464518
3249	chr13	14640000	19241	3	14635467-14635486	14630000	+	14635467	14635486	1	0	9.606664028087458	8.071723029832361	+	0	1.534940998255097
3251	chr13	15770000	19250	5	15763193-15763212	15760000	-	15763193	15763212	1	0	8.251735109438451	11.145879312284743	-	0	2.8941442028462916
3252	chr13	16010000	19256	3	16002608-16002627	16000000	-	16002608	16002627	1	0	7.108915755640853	9.567597430520102	-	0	2.4586816748792497
3252	chr13	16010000	19257	3	16005705-16005724	16000000	+	16005705	16005724	1	0	10.277310886843626	7.148961516013776	+	0	3.1283493708298504
3252	chr13	16010000	19258	3	16008514-16008533	16000000	+	16008514	16008533	1	0	9.863816265737547	8.429203700606308	+	0	1.4346125651312391
3256	chr13	18040000	19276	3	18039204-18039223	18030000	-	18039204	18039223	1	0	8.253065978857215	10.280841212801638	-	0	2.027775233944423
3257	chr13	18860000	19279	3	18851885-18851904	18850000	+	18851885	18851904	1	0	9.529732662604367	7.669516103935534	+	0	1.8602165586688333
3257	chr13	18860000	19280	3	18852153-18852172	18850000	+	18852153	18852172	1	0	9.492421843126447	7.8638201156423495	+	0	1.6286017274840976
3257	chr13	18860000	19281	3	18855898-18855917	18850000	+	18855898	18855917	1	0	10.041128877548017	7.232683635618924	+	0	2.8084452419290926
3259	chr13	19700000	19288	7	19697641-19697660	19690000	+	19697641	19697660	1	0	9.5355233952688	8.029131504888039	+	0	1.5063918903807618
