boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	seq_id	boSCD_m1	dotSCD_m1	dot-score_m1	cross-score_m1	x-score_m1	boSCD_m2	dotSCD_m2	dot-score_m2	cross-score_m2	x-score_m2
3760	chr15	71910000	22073	1	71904138-71904157	71900000	+	71904138	71904157	6326	0.8359619140625	0.628515625	0.1577178955078125	0.0001406252384185791	-0.00017107725143432616	0.8365478515625	0.8248291015625	0.11275634765625	9.911060333251953e-05	-0.0001555800437927246
3761	chr15	72080000	22075	2	72074586-72074605	72070000	+	72074586	72074605	6327	0.203118896484375	0.16025390625	0.16112136840820312	0.00022098422050476074	-7.496476173400879e-05	0.185076904296875	0.17950439453125	0.12141571044921876	0.0003874719142913818	0.0004797220230102539
3761	chr15	72080000	22076	2	72075162-72075181	72070000	+	72075162	72075181	6328	0.29384765625	0.38304443359375	0.15916824340820312	0.00011775493621826171	-0.00019999146461486817	0.233050537109375	0.34063720703125	0.11897430419921876	0.00020360350608825684	0.00022979974746704102
3762	chr15	72550000	22079	6	72546087-72546106	72540000	-	72546087	72546106	6329	0.48126220703125	0.40181884765625	0.15787506103515625	0.00015021562576293944	-0.0001605689525604248	0.249859619140625	0.29027099609375	0.11977081298828125	0.00028190016746520996	0.00035077333450317383
3762	chr15	72550000	22080	6	72546461-72546480	72540000	-	72546461	72546480	6330	0.25833740234375	0.2295166015625	0.16103591918945312	0.0002551555633544922	-1.2606382369995117e-05	0.2714599609375	0.21878662109375	0.12147369384765624	0.0003791093826293945	0.0005003690719604492
3762	chr15	72550000	22081	6	72546854-72546873	72540000	+	72546854	72546873	6331	0.47803955078125	0.36715087890625	0.16051864624023438	0.00029375553131103513	6.586313247680664e-05	0.29833984375	0.25826416015625	0.12262420654296875	0.00047693848609924315	0.0006321191787719727
3763	chr15	73040000	22088	4	73037018-73037037	73030000	+	73037018	73037037	6332	3.42109375	1.64873046875	0.14740447998046874	9.5289945602417e-05	-0.00025300979614257814	2.86435546875	2.6654296875	0.08076171875	-0.0005918502807617188	-0.0016064167022705079
3763	chr15	73040000	22090	4	73039820-73039839	73030000	+	73039820	73039839	6333	0.30115966796875	0.326953125	0.15921707153320314	0.00011894106864929199	-0.00020738840103149415	0.26346435546875	0.37142333984375	0.1201080322265625	0.0002519130706787109	0.00028945207595825194
3764	chr15	73210000	22095	3	73209046-73209065	73200000	-	73209046	73209065	6334	1.0506103515625	0.96015625	0.15446319580078124	0.0001303255558013916	-0.00013213157653808595	0.6990234375	0.9578369140625	0.11379928588867187	0.0002685904502868652	3.0279159545898438e-05
3765	chr15	73800000	22098	8	73790170-73790189	73790000	-	73790170	73790189	6335	0.337554931640625	0.25255126953125	0.16038589477539061	0.0001589953899383545	-0.00015703439712524414	0.191131591796875	0.183660888671875	0.1218048095703125	0.00035791397094726564	0.00043718814849853517
3765	chr15	73800000	22099	8	73790797-73790816	73790000	-	73790797	73790816	6336	1.0364013671875	1.3479248046875	0.153021240234375	2.7173757553100585e-05	-0.00025177001953125	5.792578125	3.87421875	0.07715606689453125	-0.00047093629837036133	-0.0014434814453125
3765	chr15	73800000	22100	8	73791896-73791915	73790000	+	73791896	73791915	6337	28.6328125	30.26875	2.11181640625	0.131207275390625	0.1728057861328125	22.5640625	26.1828125	1.93759765625	0.1302337646484375	0.16790771484375
3765	chr15	73800000	22102	8	73795443-73795462	73790000	-	73795443	73795462	6338	4.1935546875	4.7720703125	0.12020492553710938	-0.00020870566368103027	-0.0006323814392089844	5.78046875	6.8359375	0.07947235107421875	0.0012344002723693847	0.0010457873344421388
3765	chr15	73800000	22103	8	73797478-73797497	73790000	-	73797478	73797497	6339	0.2644775390625	0.207818603515625	0.1613311767578125	0.00020141005516052246	-9.32753086090088e-05	0.2732666015625	0.248583984375	0.12156219482421875	0.0003173351287841797	0.00038570165634155273
3765	chr15	73800000	22104	8	73799511-73799530	73790000	-	73799511	73799530	6340	2.80361328125	2.77373046875	0.13902931213378905	0.00011755824089050293	-0.00023775696754455567	2.98876953125	2.44619140625	0.0796173095703125	-0.000851583480834961	-0.001853036880493164
3765	chr15	73800000	22105	8	73799759-73799778	73790000	+	73799759	73799778	6341	0.234783935546875	0.202032470703125	0.16104049682617189	0.00022211670875549316	-7.377266883850098e-05	0.1826416015625	0.182843017578125	0.12304534912109374	0.00044018030166625977	0.0005294203758239747
3766	chr15	74530000	22108	6	74522072-74522091	74520000	-	74522072	74522091	6342	0.282464599609375	0.202410888671875	0.16141433715820314	0.00024605393409729006	-4.3457746505737306e-05	0.25399169921875	0.205767822265625	0.12393341064453126	0.0005445063114166259	0.0006936430931091308
3766	chr15	74530000	22109	6	74524282-74524301	74520000	+	74524282	74524301	6343	20.509375	20.25546875	0.7747314453125	0.043505096435546876	0.05802993774414063	12.73203125	15.48515625	0.496697998046875	0.03037395477294922	0.03946819305419922
3766	chr15	74530000	22110	6	74524588-74524607	74520000	-	74524588	74524607	6344	0.12581787109375	0.14119873046875	0.16122512817382811	0.0001850724220275879	-0.00013246536254882813	0.1618896484375	0.145556640625	0.1228057861328125	0.0004095673561096191	0.0005333781242370606
3766	chr15	74530000	22111	6	74525701-74525720	74520000	+	74525701	74525720	6345	0.4538818359375	0.3427978515625	0.16138229370117188	0.0002752244472503662	9.769201278686524e-06	0.51046142578125	0.27021484375	0.12322540283203125	0.000510948896408081	0.0006426095962524414
3766	chr15	74530000	22112	6	74527071-74527090	74520000	-	74527071	74527090	6346	0.20096435546875	0.1806640625	0.16147537231445314	0.00022233128547668456	-7.582902908325196e-05	0.217547607421875	0.21397705078125	0.12387237548828126	0.0004742264747619629	0.0005873918533325195
3766	chr15	74530000	22113	6	74527321-74527340	74520000	-	74527321	74527340	6347	0.32578125	0.258154296875	0.16119537353515626	0.00021833181381225586	-7.655024528503418e-05	0.32735595703125	0.3111572265625	0.12120208740234376	0.0003528594970703125	0.0004135251045227051
3767	chr15	74760000	22116	4	74751555-74751574	74750000	+	74751555	74751574	6348	0.47730712890625	0.40291748046875	0.16095504760742188	0.0003090202808380127	7.086396217346192e-05	0.32227783203125	0.27415771484375	0.12067718505859375	0.0002882421016693115	0.0003875255584716797
3767	chr15	74760000	22117	4	74759468-74759487	74750000	+	74759468	74759487	6349	0.343701171875	0.232470703125	0.16179962158203126	0.0002466142177581787	-3.311634063720703e-05	0.25941162109375	0.220703125	0.12275238037109375	0.0004287838935852051	0.0005433499813079834
3767	chr15	74760000	22118	4	74759634-74759653	74750000	-	74759634	74759653	6350	0.350372314453125	0.31776123046875	0.16132888793945313	0.00024541616439819334	-1.7780065536499024e-05	0.197119140625	0.235565185546875	0.12073822021484375	0.0003041386604309082	0.00036298036575317384
3768	chr15	75110000	22126	6	75108464-75108483	75100000	+	75108464	75108483	6351	0.169525146484375	0.17703857421875	0.16142044067382813	0.0002122163772583008	-8.170008659362793e-05	0.12535400390625	0.182574462890625	0.12138214111328124	0.00032469630241394043	0.0004218339920043945
3768	chr15	75110000	22127	6	75108609-75108628	75100000	+	75108609	75108628	6352	0.378076171875	0.4984375	0.15808486938476562	0.00015752315521240235	-0.00013124942779541016	0.6307373046875	0.4017578125	0.11843109130859375	0.00025898218154907227	0.00023073554039001464
3769	chr15	75700000	22130	5	75690236-75690255	75690000	+	75690236	75690255	6353	0.1526702880859375	0.18321533203125	0.16171188354492189	0.00017808079719543456	-0.00013360381126403809	0.182147216796875	0.1712066650390625	0.12296295166015625	0.0004297196865081787	0.0005308866500854492
3769	chr15	75700000	22134	5	75698334-75698353	75690000	+	75698334	75698353	6354	0.21822509765625	0.2045166015625	0.16151885986328124	0.00022733211517333984	-4.9740076065063477e-05	0.197607421875	0.179638671875	0.12140350341796875	0.00036855936050415037	0.00047510862350463867
3770	chr15	75930000	22137	8	75920068-75920087	75920000	-	75920068	75920087	6355	0.72794189453125	0.44932861328125	0.16058731079101562	0.00024625658988952637	3.2901763916015627e-06	0.26285400390625	0.32943115234375	0.1204681396484375	0.0002919137477874756	0.00036792755126953126
3770	chr15	75930000	22138	8	75921268-75921287	75920000	-	75921268	75921287	6356	6.2092529296875	3.37509765625	0.16547088623046874	0.00047141313552856445	0.00037087202072143554	4.0528076171875	1.622467041015625	0.11655502319335938	0.00026360154151916504	0.000290602445602417
3770	chr15	75930000	22140	8	75924503-75924522	75920000	-	75924503	75924522	6357	0.371875	0.27581787109375	0.16069717407226564	0.00022923946380615234	-6.247162818908691e-05	0.22132568359375	0.218475341796875	0.12188873291015626	0.00040226578712463377	0.0005393147468566895
3770	chr15	75930000	22141	8	75925896-75925915	75920000	+	75925896	75925915	6358	1.888037109375	2.1947265625	0.14242591857910156	0.00015618205070495607	-0.00015805959701538087	1.393359375	1.4236328125	0.10278854370117188	-0.0001468062400817871	-0.0007888913154602051
3770	chr15	75930000	22142	8	75927275-75927294	75920000	+	75927275	75927294	6359	0.34285888671875	0.21402587890625	0.161639404296875	0.0002540111541748047	-3.343820571899414e-05	0.235516357421875	0.187371826171875	0.12329864501953125	0.00047545433044433595	0.0006116986274719238
3770	chr15	75930000	22143	8	75928953-75928972	75920000	-	75928953	75928972	6360	0.230194091796875	0.21171875	0.16173782348632812	0.00026710033416748046	-1.621246337890625e-06	0.216363525390625	0.2158935546875	0.12268829345703125	0.0004240572452545166	0.0005606293678283691
3770	chr15	75930000	22144	8	75929222-75929241	75920000	-	75929222	75929241	6361	0.141888427734375	0.157666015625	0.16148834228515624	0.00022464394569396973	-6.715059280395507e-05	0.1786865234375	0.14927978515625	0.12303619384765625	0.00042527318000793455	0.0005584597587585449
3771	chr15	76200000	22147	12	76190392-76190411	76190000	+	76190392	76190411	6362	0.42015380859375	0.320654296875	0.16094894409179689	0.00023539066314697265	-5.3822994232177734e-05	0.31468505859375	0.30311279296875	0.12300567626953125	0.00048077702522277834	0.0005645036697387695
3771	chr15	76200000	22148	12	76192216-76192235	76190000	-	76192216	76192235	6363	17.11484375	14.445703125	0.1620635986328125	0.0053586244583129885	0.006931877136230469	3.780078125	4.598046875	0.07046432495117187	-0.0005739986896514893	-0.0015127062797546387
3771	chr15	76200000	22153	12	76196877-76196896	76190000	+	76196877	76196896	6364	46.803125	47.525	6.7283203125	0.41378173828125	0.55382080078125	40.1609375	42.7578125	6.4572265625	0.4111083984375	0.54332275390625
3771	chr15	76200000	22154	12	76197992-76198011	76190000	+	76197992	76198011	6365	0.3967529296875	0.3142333984375	0.16134719848632811	0.00029399991035461426	4.8041343688964844e-05	0.28048095703125	0.24202880859375	0.1222808837890625	0.0004389524459838867	0.0005584359169006348
3771	chr15	76200000	22155	12	76198567-76198586	76190000	+	76198567	76198586	6366	0.7209228515625	0.68916015625	0.16033706665039063	0.0002993643283843994	7.873773574829101e-06	0.36234130859375	0.567578125	0.120965576171875	0.00024380087852478028	0.00020483732223510742
3771	chr15	76200000	22156	12	76198680-76198699	76190000	-	76198680	76198699	6367	0.196197509765625	0.214178466796875	0.16096115112304688	0.00020276904106140137	-0.00011084675788879395	0.2152587890625	0.209063720703125	0.12242889404296875	0.00040792226791381837	0.0005119562149047852
3771	chr15	76200000	22157	12	76198798-76198817	76190000	+	76198798	76198817	6368	15.58125	15.106640625	0.34470367431640625	0.016613870859146118	0.021686840057373046	10.18984375	13.523046875	0.31461181640625	0.017808634042739867	0.023405236005783082
3771	chr15	76200000	22158	12	76199896-76199915	76190000	-	76199896	76199915	6369	0.62598876953125	0.4447998046875	0.16026458740234376	8.236169815063476e-05	-0.00028292536735534667	0.45582275390625	0.3681640625	0.12350921630859375	0.00045985579490661623	0.0004999041557312012
3772	chr15	76370000	22161	16	76360365-76360384	76360000	+	76360365	76360384	6370	0.296685791015625	0.23428955078125	0.16147994995117188	0.000245511531829834	-3.82542610168457e-05	0.294769287109375	0.2130859375	0.12216339111328126	0.0004229128360748291	0.0005441069602966309
3772	chr15	76370000	22162	16	76360496-76360515	76360000	-	76360496	76360515	6371	0.47032470703125	0.22674560546875	0.16087112426757813	0.0001949906349182129	-0.00010306835174560547	0.194879150390625	0.2090087890625	0.120843505859375	0.0002952158451080322	0.000375664234161377
3772	chr15	76370000	22164	16	76362868-76362887	76360000	+	76362868	76362887	6372	0.20098876953125	0.15753173828125	0.1607879638671875	0.00022312402725219727	-7.804632186889649e-05	0.150482177734375	0.17916259765625	0.12263946533203125	0.0003890156745910645	0.0005038499832153321
3772	chr15	76370000	22172	16	76368852-76368871	76360000	-	76368852	76368871	6373	0.374267578125	0.2678955078125	0.16120681762695313	0.0001830756664276123	-0.00012905597686767577	0.3474365234375	0.30789794921875	0.12370147705078124	0.0005085587501525879	0.0005979597568511963
3772	chr15	76370000	22173	16	76369074-76369093	76360000	+	76369074	76369093	6374	0.965771484375	0.8896728515625	0.15530548095703126	0.00024719834327697755	2.1654367446899415e-05	0.96689453125	0.729443359375	0.11665802001953125	0.0002726614475250244	0.0001631498336791992
3772	chr15	76370000	22174	16	76369258-76369277	76360000	-	76369258	76369277	6375	0.3764892578125	0.3556396484375	0.16049957275390625	0.00026749372482299806	3.6656856536865234e-06	0.31302490234375	0.27423095703125	0.12337646484375	0.0005156636238098144	0.000614774227142334
3772	chr15	76370000	22175	16	76369524-76369543	76360000	+	76369524	76369543	6376	5.91142578125	5.28681640625	0.12466545104980468	-6.737709045410157e-05	-0.0004980862140655518	2.00732421875	3.15458984375	0.07772216796875	-0.0006073713302612305	-0.0016839027404785157
3772	chr15	76370000	22176	16	76369757-76369776	76360000	+	76369757	76369776	6377	0.2431396484375	0.2134765625	0.16097030639648438	0.000175321102142334	-0.00014386773109436034	0.200054931640625	0.155743408203125	0.1223297119140625	0.0004021108150482178	0.0004910469055175781
3773	chr15	76940000	22183	9	76933529-76933548	76930000	+	76933529	76933548	6378	4.67109375	3.65615234375	0.1293468475341797	-6.150603294372559e-05	-0.0005247592926025391	2.02265625	1.516845703125	0.10461273193359374	-1.4662742614746095e-06	-0.00047434568405151366
3774	chr15	77720000	22190	9	77710805-77710824	77710000	-	77710805	77710824	6379	0.49029541015625	0.3433837890625	0.16011123657226561	0.00020391345024108886	-0.00012658834457397462	0.387646484375	0.31177978515625	0.1242919921875	0.0005425989627838134	0.0005772292613983154
3774	chr15	77720000	22191	9	77712044-77712063	77710000	-	77712044	77712063	6380	0.157647705078125	0.16181640625	0.16164627075195312	0.0001892387866973877	-0.00011602044105529785	0.15946044921875	0.164959716796875	0.12314300537109375	0.0004303157329559326	0.0005417466163635254
3774	chr15	77720000	22193	9	77716122-77716141	77710000	-	77716122	77716141	6381	0.1393218994140625	0.185260009765625	0.16185073852539061	0.00021752119064331055	-8.453726768493652e-05	0.132342529296875	0.15106201171875	0.12229766845703124	0.000378572940826416	0.000501716136932373
3774	chr15	77720000	22194	9	77716478-77716497	77710000	-	77716478	77716497	6382	0.64005126953125	0.39798583984375	0.15944061279296876	0.0001567065715789795	-0.00015863180160522461	0.35946044921875	0.233978271484375	0.121063232421875	0.0003486752510070801	0.0004578471183776855
3774	chr15	77720000	22195	9	77716858-77716877	77710000	-	77716858	77716877	6383	0.143450927734375	0.16951904296875	0.16132583618164062	0.00021356940269470214	-9.474754333496093e-05	0.166644287109375	0.15838623046875	0.12240447998046874	0.000388336181640625	0.000514066219329834
3774	chr15	77720000	22196	9	77717728-77717747	77710000	+	77717728	77717747	6384	0.23056640625	0.247186279296875	0.1604888916015625	0.00019588470458984376	-9.981393814086914e-05	0.18612060546875	0.22059326171875	0.12160491943359375	0.0003466248512268066	0.00045675039291381836
3774	chr15	77720000	22197	9	77718154-77718173	77710000	-	77718154	77718173	6385	0.16856689453125	0.17093505859375	0.16133651733398438	0.00021613836288452147	-7.830262184143067e-05	0.15621337890625	0.180316162109375	0.122265625	0.0003917992115020752	0.0005073785781860351
3775	chr15	77970000	22201	9	77961350-77961369	77960000	+	77961350	77961369	6386	0.22003173828125	0.25760498046875	0.16088027954101564	0.00018977522850036622	-0.00012402534484863282	0.25491943359375	0.28685302734375	0.12020721435546874	0.00024276971817016602	0.00025881528854370116
