experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
57137	chr15	32766466	32766485	-	48.47	<>	4	20	134166
57138	chr1	21411386	21411405	+	48.44	<>	4	20	134166
57139	chr6	43686121	43686140	+	48.3	<>	4	20	134166
57140	chr13	30260113	30260132	-	48.25	<>	4	20	134166
57141	chr9	60245108	60245127	+	47.97	<>	4	20	134166
57142	chr1	103799500	103799519	+	47.94	<>	4	20	134166
57143	chr7	86211545	86211564	-	47.94	<>	4	20	134166
57144	chr11	40149490	40149509	-	47.47	<>	4	20	134166
57145	chr11	25862970	25862989	-	47.2	<>	4	20	134166
57146	chr16	72218208	72218227	+	47.12	<>	4	20	134166
57147	chr15	44836383	44836402	+	47.12	<>	4	20	134166
57148	chr16	64748436	64748455	-	47.0	<>	4	20	134166
57149	chr3	14679375	14679394	+	46.8	<>	4	20	134166
57150	chr17	86906315	86906334	-	46.8	<>	4	20	134166
57151	chr18	57976796	57976815	+	46.8	<>	4	20	134166
57152	chr6	13281045	13281064	-	46.75	<>	4	20	134166
57153	chr12	17554309	17554328	-	46.62	<>	4	20	134166
57154	chr3	68056531	68056550	+	46.62	<>	4	20	134166
57155	chr3	9711102	9711121	+	46.56	<>	4	20	134166
57156	chr16	37109440	37109459	+	46.34	<>	4	20	134166
57157	chr16	96671788	96671807	-	46.06	<>	4	20	134166
57158	chr3	153655299	153655318	-	46.06	<>	4	20	134166
57159	chr18	58481865	58481884	-	45.88	<>	4	20	134166
57160	chr7	125393828	125393847	-	45.75	<>	4	20	134166
57161	chr16	25349805	25349824	-	45.62	<>	4	20	134166
57162	chr4	74231656	74231675	-	45.38	<>	4	20	134166
57163	chr4	74231658	74231677	+	45.22	<>	4	20	134166
57164	chr13	89543209	89543228	-	45.2	<>	4	20	134166
57165	chr1	179477243	179477262	-	45.0	<>	4	20	134166
57166	chr4	127368529	127368548	+	44.75	<>	4	20	134166
57167	chr3	25220803	25220822	-	44.62	<>	4	20	134166
57168	chr12	41487217	41487236	-	44.56	<>	4	20	134166
57169	chr14	102510621	102510640	-	44.4	<>	4	20	134166
57170	chr4	25180062	25180081	-	44.38	<>	4	20	134166
57171	chr3	31146116	31146135	+	44.2	<>	4	20	134166
57172	chr16	58299639	58299658	+	44.12	<>	4	20	134166
57173	chr5	16309782	16309801	+	43.94	<>	4	20	134166
57174	chr7	118102436	118102455	-	43.88	<>	4	20	134166
57175	chr5	16309780	16309799	-	43.75	<>	4	20	134166
57176	chr13	51830906	51830925	+	43.62	<>	4	20	134166
57177	chr6	100882571	100882590	+	43.6	<>	4	20	134166
57178	chr1	54381456	54381475	-	43.56	<>	4	20	134166
57179	chr7	143153991	143154010	+	43.38	<>	4	20	134166
57180	chr9	122729740	122729759	-	43.3	<>	4	20	134166
57181	chr2	113494885	113494904	+	43.2	<>	4	20	134166
57182	chr13	113877596	113877615	+	43.12	<>	4	20	134166
57183	chr12	74013946	74013965	-	43.12	<>	4	20	134166
57184	chr1	120586652	120586671	+	43.1	<>	4	20	134166
57185	chr17	42603598	42603617	-	43.06	<>	4	20	134166
57186	chr8	50293731	50293750	-	42.88	<>	4	20	134166
57187	chr1	5905000	5905019	-	42.8	<>	4	20	134166
57188	chr16	27468962	27468981	+	42.75	<>	4	20	134166
57189	chr15	70921072	70921091	-	42.62	<>	4	20	134166
57190	chr8	91797706	91797725	+	42.6	<>	4	20	134166
57191	chr3	80079950	80079969	+	42.5	<>	4	20	134166
57192	chr18	16211890	16211909	-	42.47	<>	4	20	134166
57193	chr3	113080921	113080940	-	42.47	<>	4	20	134166
57194	chr2	17415562	17415581	-	42.34	<>	4	20	134166
57195	chr7	49121484	49121503	-	42.3	<>	4	20	134166
57196	chr18	16211892	16211911	+	42.3	<>	4	20	134166
57197	chr8	26184368	26184387	+	42.22	<>	4	20	134166
57198	chr2	37815860	37815879	+	42.2	<>	4	20	134166
57199	chr6	6005818	6005837	+	42.06	<>	4	20	134166
57200	chr12	35192361	35192380	+	53.78	<>	3	20	138652
57201	chr2	48886252	48886271	-	53.7	<>	3	20	138652
57202	chr12	35192359	35192378	-	53.66	<>	3	20	138652
57203	chr8	102781112	102781131	-	53.5	<>	3	20	138652
57204	chr5	49961991	49962010	-	53.3	<>	3	20	138652
57205	chr9	26776356	26776375	-	53.12	<>	3	20	138652
57206	chr9	51152589	51152608	-	53.06	<>	3	20	138652
57207	chr8	58566264	58566283	+	52.88	<>	3	20	138652
57208	chr12	40837731	40837750	+	52.84	<>	3	20	138652
57209	chr8	36523116	36523135	-	52.5	<>	3	20	138652
57210	chr6	101261721	101261740	-	52.5	<>	3	20	138652
57211	chr11	57467954	57467973	-	52.38	<>	3	20	138652
57212	chr4	70621534	70621553	-	52.28	<>	3	20	138652
57213	chr2	101905952	101905971	+	52.25	<>	3	20	138652
57214	chr13	19698902	19698921	+	51.94	<>	3	20	138652
57215	chr16	13117402	13117421	+	51.94	<>	3	20	138652
57216	chr9	63136044	63136063	+	51.75	<>	3	20	138652
57217	chr12	92303369	92303388	+	51.62	<>	3	20	138652
57218	chr11	31949597	31949616	-	51.56	<>	3	20	138652
57219	chr9	49494116	49494135	+	51.2	<>	3	20	138652
57220	chr12	17554295	17554314	+	51.2	<>	3	20	138652
57221	chr9	88222169	88222188	-	51.16	<>	3	20	138652
57222	chr1	55404542	55404561	+	51.12	<>	3	20	138652
57223	chr12	57825931	57825950	+	51.06	<>	3	20	138652
57224	chr3	57843966	57843985	+	50.94	<>	3	20	138652
57225	chr16	22564764	22564783	+	50.8	<>	3	20	138652
57226	chr7	132213675	132213694	-	50.6	<>	3	20	138652
57227	chr16	72215914	72215933	-	50.38	<>	3	20	138652
57228	chr18	16217031	16217050	+	50.2	<>	3	20	138652
57229	chr11	113165297	113165316	-	50.12	<>	3	20	138652
57230	chr14	34810922	34810941	+	49.88	<>	3	20	138652
57231	chr17	83271677	83271696	+	49.25	<>	3	20	138652
57232	chr12	78056172	78056191	+	49.12	<>	3	20	138652
57233	chr16	89765679	89765698	-	49.0	<>	3	20	138652
57234	chr13	112264852	112264871	-	48.94	<>	3	20	138652
57235	chr13	112264855	112264874	-	48.88	<>	3	20	138652
57236	chr2	118638274	118638293	+	48.7	<>	3	20	138652
57237	chr15	32766466	32766485	-	48.47	<>	3	20	138652
57238	chr1	21411386	21411405	+	48.44	<>	3	20	138652
57239	chr6	43686121	43686140	+	48.3	<>	3	20	138652
57240	chr13	30260113	30260132	-	48.25	<>	3	20	138652
57241	chr9	60245108	60245127	+	47.97	<>	3	20	138652
57242	chr1	103799500	103799519	+	47.94	<>	3	20	138652
57243	chr7	86211545	86211564	-	47.94	<>	3	20	138652
57244	chr11	40149490	40149509	-	47.47	<>	3	20	138652
57245	chr11	25862970	25862989	-	47.2	<>	3	20	138652
57246	chr16	72218208	72218227	+	47.12	<>	3	20	138652
57247	chr15	44836383	44836402	+	47.12	<>	3	20	138652
57248	chr16	64748436	64748455	-	47.0	<>	3	20	138652
57249	chr3	14679375	14679394	+	46.8	<>	3	20	138652
57250	chr17	86906315	86906334	-	46.8	<>	3	20	138652
57251	chr18	57976796	57976815	+	46.8	<>	3	20	138652
57252	chr6	13281045	13281064	-	46.75	<>	3	20	138652
57253	chr12	17554309	17554328	-	46.62	<>	3	20	138652
57254	chr3	68056531	68056550	+	46.62	<>	3	20	138652
57255	chr3	9711102	9711121	+	46.56	<>	3	20	138652
57256	chr16	37109440	37109459	+	46.34	<>	3	20	138652
57257	chr16	96671788	96671807	-	46.06	<>	3	20	138652
57258	chr3	153655299	153655318	-	46.06	<>	3	20	138652
57259	chr18	58481865	58481884	-	45.88	<>	3	20	138652
57260	chr7	125393828	125393847	-	45.75	<>	3	20	138652
57261	chr16	25349805	25349824	-	45.62	<>	3	20	138652
57262	chr4	74231656	74231675	-	45.38	<>	3	20	138652
57263	chr4	74231658	74231677	+	45.22	<>	3	20	138652
57264	chr13	89543209	89543228	-	45.2	<>	3	20	138652
57265	chr1	179477243	179477262	-	45.0	<>	3	20	138652
57266	chr4	127368529	127368548	+	44.75	<>	3	20	138652
57267	chr3	25220803	25220822	-	44.62	<>	3	20	138652
57268	chr12	41487217	41487236	-	44.56	<>	3	20	138652
57269	chr14	102510621	102510640	-	44.4	<>	3	20	138652
57270	chr4	25180062	25180081	-	44.38	<>	3	20	138652
57271	chr3	31146116	31146135	+	44.2	<>	3	20	138652
57272	chr16	58299639	58299658	+	44.12	<>	3	20	138652
57273	chr5	16309782	16309801	+	43.94	<>	3	20	138652
57274	chr7	118102436	118102455	-	43.88	<>	3	20	138652
57275	chr5	16309780	16309799	-	43.75	<>	3	20	138652
57276	chr13	51830906	51830925	+	43.62	<>	3	20	138652
57277	chr6	100882571	100882590	+	43.6	<>	3	20	138652
57278	chr1	54381456	54381475	-	43.56	<>	3	20	138652
57279	chr7	143153991	143154010	+	43.38	<>	3	20	138652
57280	chr9	122729740	122729759	-	43.3	<>	3	20	138652
57281	chr2	113494885	113494904	+	43.2	<>	3	20	138652
57282	chr13	113877596	113877615	+	43.12	<>	3	20	138652
57283	chr12	74013946	74013965	-	43.12	<>	3	20	138652
57284	chr1	120586652	120586671	+	43.1	<>	3	20	138652
57285	chr17	42603598	42603617	-	43.06	<>	3	20	138652
57286	chr8	50293731	50293750	-	42.88	<>	3	20	138652
57287	chr1	5905000	5905019	-	42.8	<>	3	20	138652
57288	chr16	27468962	27468981	+	42.75	<>	3	20	138652
57289	chr15	70921072	70921091	-	42.62	<>	3	20	138652
57290	chr8	91797706	91797725	+	42.6	<>	3	20	138652
57291	chr3	80079950	80079969	+	42.5	<>	3	20	138652
57292	chr18	16211890	16211909	-	42.47	<>	3	20	138652
57293	chr3	113080921	113080940	-	42.47	<>	3	20	138652
57294	chr2	17415562	17415581	-	42.34	<>	3	20	138652
57295	chr7	49121484	49121503	-	42.3	<>	3	20	138652
57296	chr18	16211892	16211911	+	42.3	<>	3	20	138652
57297	chr8	26184368	26184387	+	42.22	<>	3	20	138652
57298	chr2	37815860	37815879	+	42.2	<>	3	20	138652
57299	chr6	6005818	6005837	+	42.06	<>	3	20	138652
57300	chr12	35192361	35192380	+	53.78	<>	4	20	138652
57301	chr2	48886252	48886271	-	53.7	<>	4	20	138652
57302	chr12	35192359	35192378	-	53.66	<>	4	20	138652
57303	chr8	102781112	102781131	-	53.5	<>	4	20	138652
57304	chr5	49961991	49962010	-	53.3	<>	4	20	138652
57305	chr9	26776356	26776375	-	53.12	<>	4	20	138652
57306	chr9	51152589	51152608	-	53.06	<>	4	20	138652
57307	chr8	58566264	58566283	+	52.88	<>	4	20	138652
57308	chr12	40837731	40837750	+	52.84	<>	4	20	138652
57309	chr8	36523116	36523135	-	52.5	<>	4	20	138652
57310	chr6	101261721	101261740	-	52.5	<>	4	20	138652
57311	chr11	57467954	57467973	-	52.38	<>	4	20	138652
57312	chr4	70621534	70621553	-	52.28	<>	4	20	138652
57313	chr2	101905952	101905971	+	52.25	<>	4	20	138652
57314	chr13	19698902	19698921	+	51.94	<>	4	20	138652
57315	chr16	13117402	13117421	+	51.94	<>	4	20	138652
57316	chr9	63136044	63136063	+	51.75	<>	4	20	138652
57317	chr12	92303369	92303388	+	51.62	<>	4	20	138652
57318	chr11	31949597	31949616	-	51.56	<>	4	20	138652
57319	chr9	49494116	49494135	+	51.2	<>	4	20	138652
57320	chr12	17554295	17554314	+	51.2	<>	4	20	138652
57321	chr9	88222169	88222188	-	51.16	<>	4	20	138652
57322	chr1	55404542	55404561	+	51.12	<>	4	20	138652
57323	chr12	57825931	57825950	+	51.06	<>	4	20	138652
57324	chr3	57843966	57843985	+	50.94	<>	4	20	138652
57325	chr16	22564764	22564783	+	50.8	<>	4	20	138652
57326	chr7	132213675	132213694	-	50.6	<>	4	20	138652
57327	chr16	72215914	72215933	-	50.38	<>	4	20	138652
57328	chr18	16217031	16217050	+	50.2	<>	4	20	138652
57329	chr11	113165297	113165316	-	50.12	<>	4	20	138652
57330	chr14	34810922	34810941	+	49.88	<>	4	20	138652
57331	chr17	83271677	83271696	+	49.25	<>	4	20	138652
57332	chr12	78056172	78056191	+	49.12	<>	4	20	138652
57333	chr16	89765679	89765698	-	49.0	<>	4	20	138652
57334	chr13	112264852	112264871	-	48.94	<>	4	20	138652
57335	chr13	112264855	112264874	-	48.88	<>	4	20	138652
57336	chr2	118638274	118638293	+	48.7	<>	4	20	138652
57337	chr15	32766466	32766485	-	48.47	<>	4	20	138652
57338	chr1	21411386	21411405	+	48.44	<>	4	20	138652
57339	chr6	43686121	43686140	+	48.3	<>	4	20	138652
57340	chr13	30260113	30260132	-	48.25	<>	4	20	138652
57341	chr9	60245108	60245127	+	47.97	<>	4	20	138652
57342	chr1	103799500	103799519	+	47.94	<>	4	20	138652
57343	chr7	86211545	86211564	-	47.94	<>	4	20	138652
57344	chr11	40149490	40149509	-	47.47	<>	4	20	138652
57345	chr11	25862970	25862989	-	47.2	<>	4	20	138652
57346	chr16	72218208	72218227	+	47.12	<>	4	20	138652
57347	chr15	44836383	44836402	+	47.12	<>	4	20	138652
57348	chr16	64748436	64748455	-	47.0	<>	4	20	138652
57349	chr3	14679375	14679394	+	46.8	<>	4	20	138652
57350	chr17	86906315	86906334	-	46.8	<>	4	20	138652
57351	chr18	57976796	57976815	+	46.8	<>	4	20	138652
57352	chr6	13281045	13281064	-	46.75	<>	4	20	138652
57353	chr12	17554309	17554328	-	46.62	<>	4	20	138652
57354	chr3	68056531	68056550	+	46.62	<>	4	20	138652
57355	chr3	9711102	9711121	+	46.56	<>	4	20	138652
57356	chr16	37109440	37109459	+	46.34	<>	4	20	138652
57357	chr16	96671788	96671807	-	46.06	<>	4	20	138652
57358	chr3	153655299	153655318	-	46.06	<>	4	20	138652
57359	chr18	58481865	58481884	-	45.88	<>	4	20	138652
57360	chr7	125393828	125393847	-	45.75	<>	4	20	138652
57361	chr16	25349805	25349824	-	45.62	<>	4	20	138652
57362	chr4	74231656	74231675	-	45.38	<>	4	20	138652
57363	chr4	74231658	74231677	+	45.22	<>	4	20	138652
57364	chr13	89543209	89543228	-	45.2	<>	4	20	138652
57365	chr1	179477243	179477262	-	45.0	<>	4	20	138652
57366	chr4	127368529	127368548	+	44.75	<>	4	20	138652
57367	chr3	25220803	25220822	-	44.62	<>	4	20	138652
57368	chr12	41487217	41487236	-	44.56	<>	4	20	138652
57369	chr14	102510621	102510640	-	44.4	<>	4	20	138652
57370	chr4	25180062	25180081	-	44.38	<>	4	20	138652
57371	chr3	31146116	31146135	+	44.2	<>	4	20	138652
57372	chr16	58299639	58299658	+	44.12	<>	4	20	138652
57373	chr5	16309782	16309801	+	43.94	<>	4	20	138652
57374	chr7	118102436	118102455	-	43.88	<>	4	20	138652
57375	chr5	16309780	16309799	-	43.75	<>	4	20	138652
57376	chr13	51830906	51830925	+	43.62	<>	4	20	138652
57377	chr6	100882571	100882590	+	43.6	<>	4	20	138652
57378	chr1	54381456	54381475	-	43.56	<>	4	20	138652
57379	chr7	143153991	143154010	+	43.38	<>	4	20	138652
57380	chr9	122729740	122729759	-	43.3	<>	4	20	138652
57381	chr2	113494885	113494904	+	43.2	<>	4	20	138652
57382	chr13	113877596	113877615	+	43.12	<>	4	20	138652
57383	chr12	74013946	74013965	-	43.12	<>	4	20	138652
57384	chr1	120586652	120586671	+	43.1	<>	4	20	138652
57385	chr17	42603598	42603617	-	43.06	<>	4	20	138652
57386	chr8	50293731	50293750	-	42.88	<>	4	20	138652
57387	chr1	5905000	5905019	-	42.8	<>	4	20	138652
57388	chr16	27468962	27468981	+	42.75	<>	4	20	138652
57389	chr15	70921072	70921091	-	42.62	<>	4	20	138652
57390	chr8	91797706	91797725	+	42.6	<>	4	20	138652
57391	chr3	80079950	80079969	+	42.5	<>	4	20	138652
57392	chr18	16211890	16211909	-	42.47	<>	4	20	138652
57393	chr3	113080921	113080940	-	42.47	<>	4	20	138652
57394	chr2	17415562	17415581	-	42.34	<>	4	20	138652
57395	chr7	49121484	49121503	-	42.3	<>	4	20	138652
57396	chr18	16211892	16211911	+	42.3	<>	4	20	138652
57397	chr8	26184368	26184387	+	42.22	<>	4	20	138652
57398	chr2	37815860	37815879	+	42.2	<>	4	20	138652
57399	chr6	6005818	6005837	+	42.06	<>	4	20	138652
57400	chr12	35192361	35192380	+	53.78	<>	3	20	143287
57401	chr2	48886252	48886271	-	53.7	<>	3	20	143287
57402	chr12	35192359	35192378	-	53.66	<>	3	20	143287
57403	chr8	102781112	102781131	-	53.5	<>	3	20	143287
57404	chr5	49961991	49962010	-	53.3	<>	3	20	143287
57405	chr9	26776356	26776375	-	53.12	<>	3	20	143287
57406	chr9	51152589	51152608	-	53.06	<>	3	20	143287
57407	chr8	58566264	58566283	+	52.88	<>	3	20	143287
57408	chr12	40837731	40837750	+	52.84	<>	3	20	143287
57409	chr8	36523116	36523135	-	52.5	<>	3	20	143287
57410	chr6	101261721	101261740	-	52.5	<>	3	20	143287
57411	chr11	57467954	57467973	-	52.38	<>	3	20	143287
57412	chr4	70621534	70621553	-	52.28	<>	3	20	143287
57413	chr2	101905952	101905971	+	52.25	<>	3	20	143287
57414	chr13	19698902	19698921	+	51.94	<>	3	20	143287
57415	chr16	13117402	13117421	+	51.94	<>	3	20	143287
57416	chr9	63136044	63136063	+	51.75	<>	3	20	143287
57417	chr12	92303369	92303388	+	51.62	<>	3	20	143287
57418	chr11	31949597	31949616	-	51.56	<>	3	20	143287
57419	chr9	49494116	49494135	+	51.2	<>	3	20	143287
57420	chr12	17554295	17554314	+	51.2	<>	3	20	143287
57421	chr9	88222169	88222188	-	51.16	<>	3	20	143287
57422	chr1	55404542	55404561	+	51.12	<>	3	20	143287
57423	chr12	57825931	57825950	+	51.06	<>	3	20	143287
57424	chr3	57843966	57843985	+	50.94	<>	3	20	143287
57425	chr16	22564764	22564783	+	50.8	<>	3	20	143287
57426	chr7	132213675	132213694	-	50.6	<>	3	20	143287
57427	chr16	72215914	72215933	-	50.38	<>	3	20	143287
57428	chr18	16217031	16217050	+	50.2	<>	3	20	143287
57429	chr11	113165297	113165316	-	50.12	<>	3	20	143287
57430	chr14	34810922	34810941	+	49.88	<>	3	20	143287
57431	chr17	83271677	83271696	+	49.25	<>	3	20	143287
57432	chr12	78056172	78056191	+	49.12	<>	3	20	143287
57433	chr16	89765679	89765698	-	49.0	<>	3	20	143287
57434	chr13	112264852	112264871	-	48.94	<>	3	20	143287
57435	chr13	112264855	112264874	-	48.88	<>	3	20	143287
57436	chr2	118638274	118638293	+	48.7	<>	3	20	143287
57437	chr15	32766466	32766485	-	48.47	<>	3	20	143287
57438	chr1	21411386	21411405	+	48.44	<>	3	20	143287
57439	chr6	43686121	43686140	+	48.3	<>	3	20	143287
57440	chr13	30260113	30260132	-	48.25	<>	3	20	143287
57441	chr9	60245108	60245127	+	47.97	<>	3	20	143287
57442	chr1	103799500	103799519	+	47.94	<>	3	20	143287
57443	chr7	86211545	86211564	-	47.94	<>	3	20	143287
57444	chr11	40149490	40149509	-	47.47	<>	3	20	143287
57445	chr11	25862970	25862989	-	47.2	<>	3	20	143287
57446	chr16	72218208	72218227	+	47.12	<>	3	20	143287
57447	chr15	44836383	44836402	+	47.12	<>	3	20	143287
57448	chr16	64748436	64748455	-	47.0	<>	3	20	143287
57449	chr3	14679375	14679394	+	46.8	<>	3	20	143287
57450	chr17	86906315	86906334	-	46.8	<>	3	20	143287
57451	chr18	57976796	57976815	+	46.8	<>	3	20	143287
57452	chr6	13281045	13281064	-	46.75	<>	3	20	143287
57453	chr12	17554309	17554328	-	46.62	<>	3	20	143287
57454	chr3	68056531	68056550	+	46.62	<>	3	20	143287
57455	chr3	9711102	9711121	+	46.56	<>	3	20	143287
57456	chr16	37109440	37109459	+	46.34	<>	3	20	143287
57457	chr16	96671788	96671807	-	46.06	<>	3	20	143287
57458	chr3	153655299	153655318	-	46.06	<>	3	20	143287
57459	chr18	58481865	58481884	-	45.88	<>	3	20	143287
57460	chr7	125393828	125393847	-	45.75	<>	3	20	143287
57461	chr16	25349805	25349824	-	45.62	<>	3	20	143287
57462	chr4	74231656	74231675	-	45.38	<>	3	20	143287
57463	chr4	74231658	74231677	+	45.22	<>	3	20	143287
57464	chr13	89543209	89543228	-	45.2	<>	3	20	143287
57465	chr1	179477243	179477262	-	45.0	<>	3	20	143287
57466	chr4	127368529	127368548	+	44.75	<>	3	20	143287
57467	chr3	25220803	25220822	-	44.62	<>	3	20	143287
57468	chr12	41487217	41487236	-	44.56	<>	3	20	143287
57469	chr14	102510621	102510640	-	44.4	<>	3	20	143287
57470	chr4	25180062	25180081	-	44.38	<>	3	20	143287
57471	chr3	31146116	31146135	+	44.2	<>	3	20	143287
57472	chr16	58299639	58299658	+	44.12	<>	3	20	143287
57473	chr5	16309782	16309801	+	43.94	<>	3	20	143287
57474	chr7	118102436	118102455	-	43.88	<>	3	20	143287
57475	chr5	16309780	16309799	-	43.75	<>	3	20	143287
57476	chr13	51830906	51830925	+	43.62	<>	3	20	143287
57477	chr6	100882571	100882590	+	43.6	<>	3	20	143287
57478	chr1	54381456	54381475	-	43.56	<>	3	20	143287
57479	chr7	143153991	143154010	+	43.38	<>	3	20	143287
57480	chr9	122729740	122729759	-	43.3	<>	3	20	143287
57481	chr2	113494885	113494904	+	43.2	<>	3	20	143287
57482	chr13	113877596	113877615	+	43.12	<>	3	20	143287
57483	chr12	74013946	74013965	-	43.12	<>	3	20	143287
57484	chr1	120586652	120586671	+	43.1	<>	3	20	143287
57485	chr17	42603598	42603617	-	43.06	<>	3	20	143287
57486	chr8	50293731	50293750	-	42.88	<>	3	20	143287
57487	chr1	5905000	5905019	-	42.8	<>	3	20	143287
57488	chr16	27468962	27468981	+	42.75	<>	3	20	143287
57489	chr15	70921072	70921091	-	42.62	<>	3	20	143287
57490	chr8	91797706	91797725	+	42.6	<>	3	20	143287
57491	chr3	80079950	80079969	+	42.5	<>	3	20	143287
57492	chr18	16211890	16211909	-	42.47	<>	3	20	143287
57493	chr3	113080921	113080940	-	42.47	<>	3	20	143287
57494	chr2	17415562	17415581	-	42.34	<>	3	20	143287
57495	chr7	49121484	49121503	-	42.3	<>	3	20	143287
57496	chr18	16211892	16211911	+	42.3	<>	3	20	143287
57497	chr8	26184368	26184387	+	42.22	<>	3	20	143287
57498	chr2	37815860	37815879	+	42.2	<>	3	20	143287
57499	chr6	6005818	6005837	+	42.06	<>	3	20	143287
57500	chr12	35192361	35192380	+	53.78	<>	4	20	143287
57501	chr2	48886252	48886271	-	53.7	<>	4	20	143287
57502	chr12	35192359	35192378	-	53.66	<>	4	20	143287
57503	chr8	102781112	102781131	-	53.5	<>	4	20	143287
57504	chr5	49961991	49962010	-	53.3	<>	4	20	143287
57505	chr9	26776356	26776375	-	53.12	<>	4	20	143287
57506	chr9	51152589	51152608	-	53.06	<>	4	20	143287
57507	chr8	58566264	58566283	+	52.88	<>	4	20	143287
57508	chr12	40837731	40837750	+	52.84	<>	4	20	143287
57509	chr8	36523116	36523135	-	52.5	<>	4	20	143287
57510	chr6	101261721	101261740	-	52.5	<>	4	20	143287
57511	chr11	57467954	57467973	-	52.38	<>	4	20	143287
57512	chr4	70621534	70621553	-	52.28	<>	4	20	143287
57513	chr2	101905952	101905971	+	52.25	<>	4	20	143287
57514	chr13	19698902	19698921	+	51.94	<>	4	20	143287
57515	chr16	13117402	13117421	+	51.94	<>	4	20	143287
57516	chr9	63136044	63136063	+	51.75	<>	4	20	143287
57517	chr12	92303369	92303388	+	51.62	<>	4	20	143287
57518	chr11	31949597	31949616	-	51.56	<>	4	20	143287
57519	chr9	49494116	49494135	+	51.2	<>	4	20	143287
57520	chr12	17554295	17554314	+	51.2	<>	4	20	143287
57521	chr9	88222169	88222188	-	51.16	<>	4	20	143287
57522	chr1	55404542	55404561	+	51.12	<>	4	20	143287
57523	chr12	57825931	57825950	+	51.06	<>	4	20	143287
57524	chr3	57843966	57843985	+	50.94	<>	4	20	143287
57525	chr16	22564764	22564783	+	50.8	<>	4	20	143287
57526	chr7	132213675	132213694	-	50.6	<>	4	20	143287
57527	chr16	72215914	72215933	-	50.38	<>	4	20	143287
57528	chr18	16217031	16217050	+	50.2	<>	4	20	143287
57529	chr11	113165297	113165316	-	50.12	<>	4	20	143287
57530	chr14	34810922	34810941	+	49.88	<>	4	20	143287
57531	chr17	83271677	83271696	+	49.25	<>	4	20	143287
57532	chr12	78056172	78056191	+	49.12	<>	4	20	143287
57533	chr16	89765679	89765698	-	49.0	<>	4	20	143287
57534	chr13	112264852	112264871	-	48.94	<>	4	20	143287
57535	chr13	112264855	112264874	-	48.88	<>	4	20	143287
57536	chr2	118638274	118638293	+	48.7	<>	4	20	143287
57537	chr15	32766466	32766485	-	48.47	<>	4	20	143287
57538	chr1	21411386	21411405	+	48.44	<>	4	20	143287
57539	chr6	43686121	43686140	+	48.3	<>	4	20	143287
57540	chr13	30260113	30260132	-	48.25	<>	4	20	143287
57541	chr9	60245108	60245127	+	47.97	<>	4	20	143287
57542	chr1	103799500	103799519	+	47.94	<>	4	20	143287
57543	chr7	86211545	86211564	-	47.94	<>	4	20	143287
