out_folder	locus_specification	shuffle_parameter	mutation_method	ctcf_selection_threshold	map_score_threshold	GC_content
data	chr1,76759040,78069760	4	permute_whole_seq	8	5500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_whole_seq	8	6000	0.40875778198242185
data	chr1,76759040,78069760	4	permute_whole_seq	8	6500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_whole_seq	12	5500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_whole_seq	12	6000	0.40875778198242185
data	chr1,76759040,78069760	4	permute_whole_seq	12	6500	0.40875778198242185
data	chr1,76759040,78069760	4	mask_motif	5	5500	0.40875778198242185
data	chr1,76759040,78069760	4	mask_motif	5	6000	0.40875778198242185
data	chr1,76759040,78069760	4	mask_motif	5	6500	0.40875778198242185
data	chr1,76759040,78069760	4	mask_motif	8	5500	0.40875778198242185
data	chr1,76759040,78069760	4	mask_motif	8	6000	0.40875778198242185
data	chr1,76759040,78069760	4	mask_motif	8	6500	0.40875778198242185
data	chr1,76759040,78069760	4	mask_motif	12	5500	0.40875778198242185
data	chr1,76759040,78069760	4	mask_motif	12	6000	0.40875778198242185
data	chr1,76759040,78069760	4	mask_motif	12	6500	0.40875778198242185
data	chr1,76759040,78069760	4	random	5	5500	0.40875778198242185
data	chr1,76759040,78069760	4	random	5	6000	0.40875778198242185
data	chr1,76759040,78069760	4	random	5	6500	0.40875778198242185
data	chr1,76759040,78069760	4	random	8	5500	0.40875778198242185
data	chr1,76759040,78069760	4	random	8	6000	0.40875778198242185
data	chr1,76759040,78069760	4	random	8	6500	0.40875778198242185
data	chr1,76759040,78069760	4	random	12	5500	0.40875778198242185
data	chr1,76759040,78069760	4	random	12	6000	0.40875778198242185
data	chr1,76759040,78069760	4	random	12	6500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_motif	5	5500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_motif	5	6000	0.40875778198242185
data	chr1,76759040,78069760	4	permute_motif	5	6500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_motif	8	5500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_motif	8	6000	0.40875778198242185
data	chr1,76759040,78069760	4	permute_motif	8	6500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_motif	12	5500	0.40875778198242185
data	chr1,76759040,78069760	4	permute_motif	12	6000	0.40875778198242185
data	chr1,76759040,78069760	4	permute_motif	12	6500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_whole_seq	5	5500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_whole_seq	5	6000	0.40875778198242185
data	chr1,76759040,78069760	8	permute_whole_seq	5	6500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_whole_seq	8	5500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_whole_seq	8	6000	0.40875778198242185
data	chr1,76759040,78069760	8	permute_whole_seq	8	6500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_whole_seq	12	5500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_whole_seq	12	6000	0.40875778198242185
data	chr1,76759040,78069760	8	permute_whole_seq	12	6500	0.40875778198242185
data	chr1,76759040,78069760	8	mask_motif	5	5500	0.40875778198242185
data	chr1,76759040,78069760	8	mask_motif	5	6000	0.40875778198242185
data	chr1,76759040,78069760	8	mask_motif	5	6500	0.40875778198242185
data	chr1,76759040,78069760	8	mask_motif	8	5500	0.40875778198242185
data	chr1,76759040,78069760	8	mask_motif	8	6000	0.40875778198242185
data	chr1,76759040,78069760	8	mask_motif	8	6500	0.40875778198242185
data	chr1,76759040,78069760	8	mask_motif	12	5500	0.40875778198242185
data	chr1,76759040,78069760	8	mask_motif	12	6000	0.40875778198242185
data	chr1,76759040,78069760	8	mask_motif	12	6500	0.40875778198242185
data	chr1,76759040,78069760	8	random	5	5500	0.40875778198242185
data	chr1,76759040,78069760	8	random	5	6000	0.40875778198242185
data	chr1,76759040,78069760	8	random	5	6500	0.40875778198242185
data	chr1,76759040,78069760	8	random	8	5500	0.40875778198242185
data	chr1,76759040,78069760	8	random	8	6000	0.40875778198242185
data	chr1,76759040,78069760	8	random	8	6500	0.40875778198242185
data	chr1,76759040,78069760	8	random	12	5500	0.40875778198242185
data	chr1,76759040,78069760	8	random	12	6000	0.40875778198242185
data	chr1,76759040,78069760	8	random	12	6500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_motif	5	5500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_motif	5	6000	0.40875778198242185
data	chr1,76759040,78069760	8	permute_motif	5	6500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_motif	8	5500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_motif	8	6000	0.40875778198242185
data	chr1,76759040,78069760	8	permute_motif	8	6500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_motif	12	5500	0.40875778198242185
data	chr1,76759040,78069760	8	permute_motif	12	6000	0.40875778198242185
data	chr1,76759040,78069760	8	permute_motif	12	6500	0.40875778198242185
data	chr5,125366272,126676992	2	permute_whole_seq	5	5500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_whole_seq	5	6000	0.4468421936035156
data	chr5,125366272,126676992	2	permute_whole_seq	5	6500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_whole_seq	8	5500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_whole_seq	8	6000	0.4468421936035156
data	chr5,125366272,126676992	2	permute_whole_seq	8	6500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_whole_seq	12	5500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_whole_seq	12	6000	0.4468421936035156
data	chr5,125366272,126676992	2	permute_whole_seq	12	6500	0.4468421936035156
data	chr5,125366272,126676992	2	mask_motif	5	5500	0.4468421936035156
data	chr5,125366272,126676992	2	mask_motif	5	6000	0.4468421936035156
data	chr5,125366272,126676992	2	mask_motif	5	6500	0.4468421936035156
data	chr5,125366272,126676992	2	mask_motif	8	5500	0.4468421936035156
data	chr5,125366272,126676992	2	mask_motif	8	6000	0.4468421936035156
data	chr5,125366272,126676992	2	mask_motif	8	6500	0.4468421936035156
data	chr5,125366272,126676992	2	mask_motif	12	5500	0.4468421936035156
data	chr5,125366272,126676992	2	mask_motif	12	6000	0.4468421936035156
data	chr5,125366272,126676992	2	mask_motif	12	6500	0.4468421936035156
data	chr5,125366272,126676992	2	random	5	5500	0.4468421936035156
data	chr5,125366272,126676992	2	random	5	6000	0.4468421936035156
data	chr5,125366272,126676992	2	random	5	6500	0.4468421936035156
data	chr5,125366272,126676992	2	random	8	5500	0.4468421936035156
data	chr5,125366272,126676992	2	random	8	6000	0.4468421936035156
data	chr5,125366272,126676992	2	random	8	6500	0.4468421936035156
data	chr5,125366272,126676992	2	random	12	5500	0.4468421936035156
data	chr5,125366272,126676992	2	random	12	6000	0.4468421936035156
data	chr5,125366272,126676992	2	random	12	6500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_motif	5	5500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_motif	5	6000	0.4468421936035156
data	chr5,125366272,126676992	2	permute_motif	5	6500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_motif	8	5500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_motif	8	6000	0.4468421936035156
data	chr5,125366272,126676992	2	permute_motif	8	6500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_motif	12	5500	0.4468421936035156
data	chr5,125366272,126676992	2	permute_motif	12	6000	0.4468421936035156
data	chr5,125366272,126676992	2	permute_motif	12	6500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_whole_seq	5	5500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_whole_seq	5	6000	0.4468421936035156
data	chr5,125366272,126676992	4	permute_whole_seq	5	6500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_whole_seq	8	5500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_whole_seq	8	6000	0.4468421936035156
data	chr5,125366272,126676992	4	permute_whole_seq	8	6500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_whole_seq	12	5500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_whole_seq	12	6000	0.4468421936035156
data	chr5,125366272,126676992	4	permute_whole_seq	12	6500	0.4468421936035156
data	chr5,125366272,126676992	4	mask_motif	5	5500	0.4468421936035156
data	chr5,125366272,126676992	4	mask_motif	5	6000	0.4468421936035156
data	chr5,125366272,126676992	4	mask_motif	5	6500	0.4468421936035156
data	chr5,125366272,126676992	4	mask_motif	8	5500	0.4468421936035156
data	chr5,125366272,126676992	4	mask_motif	8	6000	0.4468421936035156
data	chr5,125366272,126676992	4	mask_motif	8	6500	0.4468421936035156
data	chr5,125366272,126676992	4	mask_motif	12	5500	0.4468421936035156
data	chr5,125366272,126676992	4	mask_motif	12	6000	0.4468421936035156
data	chr5,125366272,126676992	4	mask_motif	12	6500	0.4468421936035156
data	chr5,125366272,126676992	4	random	5	5500	0.4468421936035156
data	chr5,125366272,126676992	4	random	5	6000	0.4468421936035156
data	chr5,125366272,126676992	4	random	5	6500	0.4468421936035156
data	chr5,125366272,126676992	4	random	8	5500	0.4468421936035156
data	chr5,125366272,126676992	4	random	8	6000	0.4468421936035156
data	chr5,125366272,126676992	4	random	8	6500	0.4468421936035156
data	chr5,125366272,126676992	4	random	12	5500	0.4468421936035156
data	chr5,125366272,126676992	4	random	12	6000	0.4468421936035156
data	chr5,125366272,126676992	4	random	12	6500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_motif	5	5500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_motif	5	6000	0.4468421936035156
data	chr5,125366272,126676992	4	permute_motif	5	6500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_motif	8	5500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_motif	8	6000	0.4468421936035156
data	chr5,125366272,126676992	4	permute_motif	8	6500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_motif	12	5500	0.4468421936035156
data	chr5,125366272,126676992	4	permute_motif	12	6000	0.4468421936035156
data	chr5,125366272,126676992	4	permute_motif	12	6500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_whole_seq	5	5500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_whole_seq	5	6000	0.4468421936035156
data	chr5,125366272,126676992	8	permute_whole_seq	5	6500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_whole_seq	8	5500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_whole_seq	8	6000	0.4468421936035156
data	chr5,125366272,126676992	8	permute_whole_seq	8	6500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_whole_seq	12	5500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_whole_seq	12	6000	0.4468421936035156
data	chr5,125366272,126676992	8	permute_whole_seq	12	6500	0.4468421936035156
data	chr5,125366272,126676992	8	mask_motif	5	5500	0.4468421936035156
data	chr5,125366272,126676992	8	mask_motif	5	6000	0.4468421936035156
data	chr5,125366272,126676992	8	mask_motif	5	6500	0.4468421936035156
data	chr5,125366272,126676992	8	mask_motif	8	5500	0.4468421936035156
data	chr5,125366272,126676992	8	mask_motif	8	6000	0.4468421936035156
data	chr5,125366272,126676992	8	mask_motif	8	6500	0.4468421936035156
data	chr5,125366272,126676992	8	mask_motif	12	5500	0.4468421936035156
data	chr5,125366272,126676992	8	mask_motif	12	6000	0.4468421936035156
data	chr5,125366272,126676992	8	mask_motif	12	6500	0.4468421936035156
data	chr5,125366272,126676992	8	random	5	5500	0.4468421936035156
data	chr5,125366272,126676992	8	random	5	6000	0.4468421936035156
data	chr5,125366272,126676992	8	random	5	6500	0.4468421936035156
data	chr5,125366272,126676992	8	random	8	5500	0.4468421936035156
data	chr5,125366272,126676992	8	random	8	6000	0.4468421936035156
data	chr5,125366272,126676992	8	random	8	6500	0.4468421936035156
data	chr5,125366272,126676992	8	random	12	5500	0.4468421936035156
data	chr5,125366272,126676992	8	random	12	6000	0.4468421936035156
data	chr5,125366272,126676992	8	random	12	6500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_motif	5	5500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_motif	5	6000	0.4468421936035156
data	chr5,125366272,126676992	8	permute_motif	5	6500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_motif	8	5500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_motif	8	6000	0.4468421936035156
data	chr5,125366272,126676992	8	permute_motif	8	6500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_motif	12	5500	0.4468421936035156
data	chr5,125366272,126676992	8	permute_motif	12	6000	0.4468421936035156
data	chr5,125366272,126676992	8	permute_motif	12	6500	0.4468421936035156
data	chr1,124684288,125995008	2	permute_whole_seq	5	5500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_whole_seq	5	6000	0.4213600158691406
data	chr1,124684288,125995008	2	permute_whole_seq	5	6500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_whole_seq	8	5500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_whole_seq	8	6000	0.4213600158691406
data	chr1,124684288,125995008	2	permute_whole_seq	8	6500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_whole_seq	12	5500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_whole_seq	12	6000	0.4213600158691406
data	chr1,124684288,125995008	2	permute_whole_seq	12	6500	0.4213600158691406
data	chr1,124684288,125995008	2	mask_motif	5	5500	0.4213600158691406
data	chr1,124684288,125995008	2	mask_motif	5	6000	0.4213600158691406
data	chr1,124684288,125995008	2	mask_motif	5	6500	0.4213600158691406
data	chr1,124684288,125995008	2	mask_motif	8	5500	0.4213600158691406
data	chr1,124684288,125995008	2	mask_motif	8	6000	0.4213600158691406
data	chr1,124684288,125995008	2	mask_motif	8	6500	0.4213600158691406
data	chr1,124684288,125995008	2	mask_motif	12	5500	0.4213600158691406
data	chr1,124684288,125995008	2	mask_motif	12	6000	0.4213600158691406
data	chr1,124684288,125995008	2	mask_motif	12	6500	0.4213600158691406
data	chr1,124684288,125995008	2	random	5	5500	0.4213600158691406
data	chr1,124684288,125995008	2	random	5	6000	0.4213600158691406
data	chr1,124684288,125995008	2	random	5	6500	0.4213600158691406
data	chr1,124684288,125995008	2	random	8	5500	0.4213600158691406
data	chr1,124684288,125995008	2	random	8	6000	0.4213600158691406
data	chr1,124684288,125995008	2	random	8	6500	0.4213600158691406
data	chr1,124684288,125995008	2	random	12	5500	0.4213600158691406
data	chr1,124684288,125995008	2	random	12	6000	0.4213600158691406
data	chr1,124684288,125995008	2	random	12	6500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_motif	5	5500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_motif	5	6000	0.4213600158691406
data	chr1,124684288,125995008	2	permute_motif	5	6500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_motif	8	5500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_motif	8	6000	0.4213600158691406
data	chr1,124684288,125995008	2	permute_motif	8	6500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_motif	12	5500	0.4213600158691406
data	chr1,124684288,125995008	2	permute_motif	12	6000	0.4213600158691406
data	chr1,124684288,125995008	2	permute_motif	12	6500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_whole_seq	5	5500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_whole_seq	5	6000	0.4213600158691406
data	chr1,124684288,125995008	4	permute_whole_seq	5	6500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_whole_seq	8	5500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_whole_seq	8	6000	0.4213600158691406
data	chr1,124684288,125995008	4	permute_whole_seq	8	6500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_whole_seq	12	5500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_whole_seq	12	6000	0.4213600158691406
data	chr1,124684288,125995008	4	permute_whole_seq	12	6500	0.4213600158691406
data	chr1,124684288,125995008	4	mask_motif	5	5500	0.4213600158691406
data	chr1,124684288,125995008	4	mask_motif	5	6000	0.4213600158691406
data	chr1,124684288,125995008	4	mask_motif	5	6500	0.4213600158691406
data	chr1,124684288,125995008	4	mask_motif	8	5500	0.4213600158691406
data	chr1,124684288,125995008	4	mask_motif	8	6000	0.4213600158691406
data	chr1,124684288,125995008	4	mask_motif	8	6500	0.4213600158691406
data	chr1,124684288,125995008	4	mask_motif	12	5500	0.4213600158691406
data	chr1,124684288,125995008	4	mask_motif	12	6000	0.4213600158691406
data	chr1,124684288,125995008	4	mask_motif	12	6500	0.4213600158691406
data	chr1,124684288,125995008	4	random	5	5500	0.4213600158691406
data	chr1,124684288,125995008	4	random	5	6000	0.4213600158691406
data	chr1,124684288,125995008	4	random	5	6500	0.4213600158691406
data	chr1,124684288,125995008	4	random	8	5500	0.4213600158691406
data	chr1,124684288,125995008	4	random	8	6000	0.4213600158691406
data	chr1,124684288,125995008	4	random	8	6500	0.4213600158691406
data	chr1,124684288,125995008	4	random	12	5500	0.4213600158691406
data	chr1,124684288,125995008	4	random	12	6000	0.4213600158691406
data	chr1,124684288,125995008	4	random	12	6500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_motif	5	5500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_motif	5	6000	0.4213600158691406
data	chr1,124684288,125995008	4	permute_motif	5	6500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_motif	8	5500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_motif	8	6000	0.4213600158691406
data	chr1,124684288,125995008	4	permute_motif	8	6500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_motif	12	5500	0.4213600158691406
data	chr1,124684288,125995008	4	permute_motif	12	6000	0.4213600158691406
data	chr1,124684288,125995008	4	permute_motif	12	6500	0.4213600158691406
data	chr1,124684288,125995008	8	permute_whole_seq	5	5500	0.4213600158691406
