# GimmeMotifs version 0.17.1
# Input: gimme.test/generated_background.gc.fa
# Motifs: gimme.test/combined.pfm
# Scoring: GC frequency normalized z-score
	GimmeMotifs_1	GimmeMotifs_2
chr1:53313200-53313400	-0.483107	-1.229314
chr19:55650400-55650600	-0.483107	-0.285435
chr4:25654100-25654300	0.257317	-1.022054
chr13:113427300-113427500	-1.223531	-1.010865
chrX:2152000-2152200	0.897935	-0.312588
chr22:23255200-23255400	-0.582914	0.681503
chr1:18606700-18606900	-0.582914	-0.377231
chr5:114201700-114201900	-0.682720	1.008000
chr3:48651000-48651200	0.257317	1.162362
chr6:166521200-166521400	-0.582914	-0.212061
chr12:115433200-115433400	-1.036908	-0.770252
chr6:149966600-149966800	-0.782526	2.182113
chr5:150860600-150860800	0.456930	-0.274173
chr12:128798900-128799100	-0.582914	-1.293058
chr11:72171600-72171800	0.897935	-0.859009
chr3:9634900-9635100	2.578396	-0.492842
chr10:11690700-11690900	0.057704	-0.492842
chr1:6080500-6080700	-0.682720	0.589086
chr12:52143300-52143500	-0.483107	1.361307
chr8:48126000-48126200	0.157511	0.773866
chr8:21190700-21190900	0.157511	-0.464266
chr16:27892200-27892400	1.738166	-1.551866
chr16:493800-494000	0.357124	0.562441
chr19:18138800-18139000	-0.483107	-0.343534
chr3:42520100-42520300	-0.283494	-0.308739
chr7:158124200-158124400	-1.151452	-1.960775
chr2:127973300-127973500	0.157511	-0.148197
chr3:38017300-38017500	-1.423144	-0.460578
chr18:50703100-50703300	-0.582914	0.289514
chr11:120222000-120222200	-0.582914	1.489490
chr22:44180100-44180300	-0.682720	-0.498569
chr11:116420300-116420500	-1.323338	0.744046
chr6:95384300-95384500	-1.522951	-0.185068
chr16:26093100-26093300	0.548061	-0.556677
chr17:36334300-36334500	-1.223531	1.014411
chr16:68388100-68388300	-1.323338	-0.929478
chr16:2837900-2838100	0.057704	0.989572
chr10:1773600-1773800	-0.782526	-0.867890
chr3:139222400-139222600	-1.151452	1.873935
chr17:38880400-38880600	-1.323338	-0.722805
chr4:11225500-11225700	-0.483107	-0.117424
chr20:62404200-62404400	-0.582914	0.046851
chr1:51331300-51331500	-0.483107	-0.539137
chrX:152866900-152867100	-0.582914	0.403134
chrX:91603600-91603800	-0.383301	-0.191661
chr17:7503100-7503300	0.257317	-0.345255
chr5:35653700-35653900	2.578396	-0.492842
chr5:69093700-69093900	-1.151452	-0.039653
chr9:137207900-137208100	-0.582914	-1.237609
chr2:183837300-183837500	-0.582914	-0.450416
chr13:99761100-99761300	2.578396	-0.492842
chr10:49597300-49597500	0.057704	0.144501
chr19:16879800-16880000	-0.682720	-0.679675
chr2:237909700-237909900	0.257317	0.570378
chr4:6303000-6303200	-0.483107	0.331392
chr12:132740900-132741100	0.157511	-0.475362
chr12:49956400-49956600	-0.782526	1.032901
chrX:105173800-105174000	1.738166	-0.273763
chr7:7646700-7646900	-0.187152	0.235839
chr13:23425400-23425600	-0.682720	-0.141040
chr14:72852100-72852300	-0.383301	-0.142464
chr17:29693000-29693200	0.257317	0.881772
chr5:34799700-34799900	2.578396	-0.492842
chr19:39297600-39297800	0.157511	1.583112
chr10:10718400-10718600	0.057704	0.003430
chr2:108462200-108462400	0.777149	0.081755
chr8:141619500-141619700	-0.483107	2.420117
chr13:107161600-107161800	2.578396	-0.492842
chr4:184475100-184475300	-0.682720	-1.766562
chr17:45451900-45452100	-0.582914	0.327176
chr19:51100100-51100300	-1.223531	0.077195
chr20:4835800-4836000	-1.223531	-0.485888
chr7:137820900-137821100	-0.682720	-0.527772
chr15:79355600-79355800	0.897935	0.083023
chr5:176612000-176612200	0.057704	-1.415439
chr20:50662400-50662600	-0.483107	-0.269001
chr9:871600-871800	1.512361	-0.540755
chr1:16183500-16183700	0.257317	1.561356
chr1:16645700-16645900	0.257317	1.811182
chr6:167941100-167941300	-1.036908	0.155269
chr16:29963300-29963500	1.937778	2.061443
chr6:161378500-161378700	0.257317	1.438471
chr9:137797100-137797300	-0.483107	-0.210405
chr17:45804600-45804800	-0.483107	-0.955874
chr8:142217800-142218000	-1.423144	-1.862633
chr20:32479000-32479200	0.157511	-0.226481
chr7:142094500-142094700	0.997741	-0.474613
chr20:40568200-40568400	-1.423144	2.119361
chr12:108295900-108296100	-1.323338	-0.020248
chr15:82322700-82322900	-0.582914	-1.322857
chr13:87671500-87671700	0.357124	-0.069947
chr17:27940300-27940500	-0.383301	-0.857252
chr4:8052300-8052500	0.257317	-0.015202
chr1:13135600-13135800	1.738166	0.801887
chr19:5263300-5263500	-0.682720	0.242780
chr4:94841300-94841500	0.257317	-0.202761
chr8:101710400-101710600	0.257317	1.991149
chr6:162298900-162299100	0.456930	1.153032
chr4:1198200-1198400	-0.582914	1.188924
chr9:36516900-36517100	2.578396	-1.559528
chrX:87128600-87128800	0.662605	0.521356
chr20:16398300-16398500	-1.323338	-0.707303
chr1:18096700-18096900	-0.582914	0.125362
chr11:93353700-93353900	-0.582914	-0.144059
chr9:92122800-92123000	-0.582914	-0.727579
chr1:31658200-31658400	-1.323338	-1.346848
chr12:11829000-11829200	-0.582914	1.714172
chr2:65310600-65310800	2.578396	-0.005528
chr10:127489500-127489700	2.578396	-0.492842
chr11:65476400-65476600	0.057704	-0.328673
chr21:8215400-8215600	-0.483107	-0.875736
chr18:78689900-78690100	-0.782526	0.758400
chr10:120288900-120289100	1.738166	-0.148197
chr22:30859500-30859700	0.997741	-1.388334
chrX:73029600-73029800	-2.001208	-1.095044
chr11:73584400-73584600	1.937778	0.656580
chr3:44678600-44678800	-0.483107	0.280971
chr11:118679100-118679300	0.157511	-0.526306
chr3:129566700-129566900	0.257317	2.335698
chr16:27446700-27446900	1.297161	0.720099
chr7:57399000-57399200	-1.423144	1.448832
chr19:36255000-36255200	0.456930	0.995327
chr17:29125700-29125900	0.057704	0.113597
chr20:34998000-34998200	-1.323338	-1.393042
chr21:10147800-10148000	-1.423144	1.531559
chr17:28368900-28369100	-1.323338	0.395320
chr14:102567400-102567600	0.157511	-0.492842
chr2:80706600-80706800	-1.323338	-0.564216
chr17:36434700-36434900	0.997741	0.760033
chr2:27083600-27083800	-1.223531	0.382027
chr19:49288800-49289000	-1.123725	-0.932730
chr7:76982800-76983000	-0.582914	0.858893
chr19:30812100-30812300	-0.483107	0.143005
chr8:22140100-22140300	1.097548	1.732526
chr21:41581800-41582000	0.997741	-0.667342
chr4_GL000008v2_random:96700-96900	0.897935	1.481076
chr19:8053200-8053400	-0.483107	0.193342
chr15:101756700-101756900	-1.123725	0.173721
chr15:99548700-99548900	0.057704	-0.937156
chr12:124414400-124414600	-0.582914	-1.096965
chr8:47100300-47100500	0.897935	1.481076
chr5:94828700-94828900	-0.483107	0.532266
chr2:10453100-10453300	-0.483107	1.782814
chr9:34621300-34621500	0.257317	-0.121164
chr5:151572700-151572900	-0.582914	-0.497704
chr2:106057100-106057300	-0.582914	0.150055
chr19:4215400-4215600	1.937778	2.340655
chr1:77005300-77005500	-0.483107	-0.731546
chr15:80569700-80569900	0.257317	-0.178593
chr19:43022900-43023100	-1.123725	-0.004138
chrX:71755500-71755700	1.837972	-2.490821
chr14:55755900-55756100	-0.682720	1.282820
chr8:57005500-57005700	0.257317	1.992050
chr2:21379200-21379400	-0.483107	1.190102
chr5:180466000-180466200	-1.323338	-0.116927
chr7:57178900-57179100	0.057704	-1.738886
chr18:57103700-57103900	-1.123725	1.573815
chr12:52543000-52543200	-1.323338	-1.067904
chr1:41322300-41322500	-0.682720	0.649149
chr3:139096100-139096300	-0.483107	-0.892733
chrX:68676900-68677100	0.257317	-0.928407
chr7:137878400-137878600	0.157511	-1.585920
chr2:232319600-232319800	0.357124	1.328473
chr20:63659400-63659600	0.257317	0.871705
chr10:58778000-58778200	0.157511	0.161248
chr10:71619500-71619700	-0.483107	0.958834
chr22:48780100-48780300	0.357124	-0.300292
chr11:119512400-119512600	-1.223531	-0.034767
chr4:26320100-26320300	0.257317	-1.244714
chrX:47956400-47956600	-0.383301	-0.339464
chr1:5659300-5659500	-1.323338	1.789138
chr22:10662900-10663100	1.738166	-1.777058
chr13:111953600-111953800	-1.323338	0.467340
chr15:73319500-73319700	-1.323338	-0.344753
chr10:117555900-117556100	-0.682720	-0.341298
chr5:31944600-31944800	-0.582914	-0.493746
chr6:43438400-43438600	-0.682720	-1.452913
chr20:45792600-45792800	-0.682720	0.242013
chr10:77787500-77787700	-1.323338	-1.558865
chr19:11606400-11606600	-1.323338	-0.024727
chr7:50682000-50682200	-0.582914	-0.038555
chr5:17923900-17924100	2.578396	-0.260771
chr10:87489500-87489700	-0.682720	2.605124
chr1:150981400-150981600	-0.483107	-0.597512
chr16:11128600-11128800	0.257317	1.568024
chr7:30912900-30913100	-1.151452	-0.146834
chr5:163596100-163596300	1.097548	0.503876
chr20:35587100-35587300	0.257317	0.238638
chr21:32522200-32522400	0.357124	-0.236463
chr17:53823400-53823600	-1.223531	-0.275468
chr22:21607000-21607200	0.997741	-0.361364
chr3:134337400-134337600	0.997741	-1.740474
chrX:416200-416400	0.157511	1.023594
chr15:20156000-20156200	-0.782526	-0.041678
chr1:94727100-94727300	0.157511	0.445170
chr20:2754600-2754800	-0.383301	0.800755
chr1:23772200-23772400	-0.483107	-0.313831
chr10:23104700-23104900	0.897935	0.522857
chrX:88970700-88970900	-0.483107	0.654429
chr21:30699400-30699600	1.097548	2.359144
chr1:11727400-11727600	0.257317	1.822592
chr22:40679800-40680000	0.257317	0.352031
chr10:93096900-93097100	0.257317	-2.046483
chr1:155286200-155286400	2.578396	-0.148197
chr12:6016100-6016300	-0.582914	-0.417270
chr1:30009400-30009600	-0.682720	0.804607
chr7:128804700-128804900	-1.423144	-0.630630
chr2:174607200-174607400	2.578396	-0.148197
chrX:140860800-140861000	0.125742	-0.311910
chr7:1438500-1438700	2.607144	0.599308
chr7:158457600-158457800	2.328917	-0.758573
chr17:28993200-28993400	-0.383301	1.159853
chr17:79368600-79368800	-0.582914	-0.208036
chr6:32167500-32167700	-0.767175	-1.185261
chr1:246382400-246382600	-2.063762	0.276513
chr19:41222000-41222200	1.436000	1.795761
chr1_KI270713v1_random:13700-13900	-1.045402	-0.683623
chr13:24745100-24745300	1.296886	0.905801
chr7:5263300-5263500	0.264856	1.397874
chr12:111506700-111506900	0.403969	0.338159
chr10:77901600-77901800	-0.906289	-0.084231
chr9:93131300-93131500	-0.483107	-0.333095
chr13:24001400-24001600	-1.522951	-1.243615
chr10:3293800-3294000	-1.045402	-1.120590
chr3:14397700-14397900	0.403969	-1.084505
chr19:47131000-47131200	-0.767175	1.797508
chr11:1371100-1371300	-1.184516	-0.628521
chr8:128744700-128744900	0.125742	-0.850227
chr11:64490200-64490400	-0.906289	0.252318
chr1:36765000-36765200	1.097548	-0.350026
chr10:3138100-3138300	-1.799205	0.613574
chr1:6165800-6166000	0.403969	-0.522215
chr9:135773100-135773300	-0.906289	1.675440
chr4:2810500-2810700	-0.628061	-0.236858
chr4:8870100-8870300	0.997741	0.046887
chr16:88842400-88842600	-0.767175	1.014517
chr1:16639200-16639400	2.746258	0.107042
chr1:24899300-24899500	-0.767175	0.771236
chr19:6466900-6467100	0.257317	0.119608
chr1:227729700-227729900	-1.123725	-1.311750
chr5:1910200-1910400	-0.628061	-0.141944
chr16:87701600-87701800	-0.767175	0.665369
chr20:33053500-33053700	1.157773	-1.332725
chr8:55449500-55449700	0.403969	0.363723
chr9:94633900-94634100	0.264856	-0.654844
chr22:42298500-42298700	-0.906289	0.334334
chr11:45551200-45551400	0.264856	-0.071908
chr2:217826600-217826800	0.403969	0.678295
chr14:93007000-93007200	1.714228	-1.569045
chr3:128491800-128492000	2.468031	1.279760
chr10:124086500-124086700	-0.767175	-0.537583
chr1:17632500-17632700	0.264856	1.128795
chr19:18458100-18458300	1.575114	-0.099950
chr6:167142300-167142500	-0.782526	0.976294
chr7:130374000-130374200	0.157511	1.735850
chr4:186298500-186298700	0.403969	1.477090
chr2:229272000-229272200	-0.767175	-0.916540
chr11:897400-897600	0.264856	0.115337
chr5:150216900-150217100	-0.682720	0.189949
chr11:69481500-69481700	-0.582914	0.061277
chrX:40381200-40381400	-0.682720	0.773866
chr17:75261600-75261800	-0.013372	2.060101
chr20:62559100-62559300	-0.767175	-0.967964
chr4:79155100-79155300	-0.767175	-0.800548
chr12:132080700-132080900	0.264856	0.556163
chr22:21026400-21026600	-0.767175	1.155381
chr4:140645300-140645500	0.543083	-0.110523
chr11:79110300-79110500	-1.323338	-1.433403
chr2:96404900-96405100	-1.938319	2.524350
chr22:21938000-21938200	-0.767175	-0.370311
chr7:5308700-5308900	0.125742	-0.621442
chr21:41723200-41723400	0.403969	0.098193
chr1:3545100-3545300	-0.767175	0.639954
chr2:70088100-70088300	-0.906289	0.974178
chr11:77182400-77182600	1.575114	0.272266
chr2:239049800-239050000	1.296886	-0.284228
chr16:89190200-89190400	0.403969	-0.395604
chr17:28900900-28901100	1.296886	2.219496
chr16:30369100-30369300	-0.906289	0.561901
chr1:27883600-27883800	0.125742	1.133592
chr4:3234100-3234300	-0.628061	-0.076689
chr13:112959900-112960100	-0.628061	-0.578069
chr2:16226900-16227100	-0.767175	-1.364373
chr16:79000-79200	0.125742	-2.254967
chr16:88148200-88148400	-1.938319	1.136230
chr2:28175200-28175400	1.097548	-1.183665
chr11:14907700-14907900	-0.767175	-0.386849
chr7:128074900-128075100	0.264856	0.096761
chr11:2250100-2250300	-0.013372	-0.965229
chr16:88405500-88405700	1.296886	-0.957800
chr12:121559000-121559200	-0.582914	-1.411966
chr18:10724800-10725000	0.264856	0.133194
chr10:16989900-16990100	-0.483107	0.616971
chr19:4547800-4548000	1.157773	0.936163
chr15:84470200-84470400	-0.767175	1.490741
chr3:14487900-14488100	-1.799205	-0.653651
chr1:5644800-5645000	0.264856	1.349543
chr2:241272000-241272200	2.328917	2.456214
chr17:48729400-48729600	0.403969	1.923183
chr19:1582700-1582900	-0.767175	-1.379223
chr21:45504800-45505000	-0.767175	-0.400159
chrY:11438300-11438500	1.296886	-1.794918
chr1_KI270713v1_random:21200-21400	-0.682720	-0.255087
chr8:11676900-11677100	-0.906289	-1.130393
chr10:96486700-96486900	-0.628061	1.313087
chr18:76801600-76801800	1.436000	1.212306
chr14:59189300-59189500	1.436000	0.915215
chr17:3889600-3889800	-0.906289	-0.213179
chr12:118843200-118843400	-1.938319	-1.590992
chr13:111457800-111458000	0.157511	-0.802555
chr16:1071300-1071500	0.264856	-0.487809
chr19:56252700-56252900	0.264856	0.859408
chr22:48677300-48677500	1.436000	-0.362383
chr21:43884400-43884600	0.403969	0.513111
chr18:75087500-75087700	-0.628061	-0.111870
chr3:9761500-9761700	-0.767175	1.947277
chr10:132834300-132834500	-0.628061	0.947787
chr11:125244300-125244500	-1.223531	0.503905
chr4:129392700-129392900	0.403969	-0.368697
chr3:144757200-144757400	0.264856	-0.157432
chr2:239833600-239833800	-0.767175	-0.367657
chr14:105253600-105253800	-0.628061	0.013906
chr9:130901200-130901400	-0.628061	-1.115638
chr4:159722100-159722300	-0.767175	-1.232541
chr17:66898800-66899000	-0.767175	-0.647702
chr19:48480200-48480400	1.436000	0.822055
chr12:131281100-131281300	-0.628061	0.349616
chr7:50879900-50880100	-0.013372	-1.167704
chr5:174332000-174332200	1.097548	-0.611942
chr2:236073900-236074100	0.125742	-1.686537
chr9:27528600-27528800	1.296886	0.814593
chr20:64091500-64091700	1.436000	0.727548
chr9:93663300-93663500	0.264856	2.476965
chr10:541400-541600	-1.938319	1.187065
chr10:14089300-14089500	0.264856	-0.031311
chr3:81057200-81057400	0.403969	-0.627113
chr1:21587500-21587700	0.264856	-0.114515
chr10:32888200-32888400	-0.767175	0.089263
chr1:3727000-3727200	-1.045402	0.063579
chr5:178293600-178293800	1.296886	1.974927
chr3:87089100-87089300	0.125742	0.974178
chr2:131202900-131203100	-0.628061	-0.885556
chr13:29505600-29505800	-0.628061	-0.345252
chr17:36506900-36507100	-0.767175	-0.339414
chr10:96090200-96090400	-0.906289	-0.872550
chr10:28722400-28722600	-0.582914	-0.235916
chr12:132281200-132281400	-0.767175	1.003902
chr10:27655200-27655400	0.125742	-0.515135
chr12:124437200-124437400	-1.423144	-0.194348
chr19:49690000-49690200	0.403969	0.340683
chrX:154885300-154885500	0.125742	-1.483874
chr13:40899900-40900100	0.125742	0.389923
chr8:144455700-144455900	-0.628061	1.161174
chr6:29751000-29751200	-0.767175	-0.470977
chr3:195713000-195713200	-0.906289	-2.802168
chr1:21597600-21597800	-0.767175	1.442700
chr4:8330800-8331000	-0.906289	-0.792316
chr16:35506100-35506300	1.575114	-0.813561
chr21:45294200-45294400	0.543083	0.791754
chr12:30965300-30965500	-1.323338	-0.833021
chr11:2206100-2206300	-0.582914	-0.757020
chr11:120122300-120122500	0.403969	-0.841944
chr7:76997700-76997900	-1.799205	0.669181
chr18:75205200-75205400	-0.582914	0.211117
chr15:92637000-92637200	0.543083	-0.811680
chr8:46243800-46244000	0.543083	1.384410
chr1:9378200-9378400	-0.767175	-0.650055
chr17:74380200-74380400	1.296886	-1.468187
chrX:47174400-47174600	0.125742	1.311435
chr11:64655000-64655200	0.264856	-1.392235
chr1:2568700-2568900	-0.767175	-1.577034
chr20:64074600-64074800	-0.013372	-2.251427
chr1:247113300-247113500	0.543083	-0.908025
chr19:3650200-3650400	0.125742	-0.921448
chr20:61906800-61907000	0.403969	1.974947
chr19:35622700-35622900	0.264856	-1.121091
chr3:126108400-126108600	-0.483107	-0.196976
chr5:141956000-141956200	-0.013372	0.183576
chr9:137015900-137016100	-0.488947	0.370822
chr12:56601900-56602100	-0.582914	-0.932709
chr20:58712900-58713100	0.125742	0.701751
chr15:88987300-88987500	-0.483107	1.019689
chr17:19382300-19382500	-0.906289	1.389774
chr20:51624200-51624400	-0.582914	0.673677
chr4:169757600-169757800	0.257317	-1.471093
chr5:140836500-140836700	0.264856	2.340227
chr17:134500-134700	-0.767175	-1.076856
chr8:46340000-46340200	-0.483107	-0.399679
chr14:104979200-104979400	-0.906289	-0.468388
chr18:74503700-74503900	-0.906289	1.227745
chrUn_GL000216v2:175300-175500	-0.906289	-0.483793
chr20:43569400-43569600	-0.767175	0.582681
chr3:84125500-84125700	-0.767175	-0.609734
chr17:79394900-79395100	0.264856	1.040563
chr17:80364300-80364500	1.436000	1.306527
chr3:126113100-126113300	-0.767175	2.033213
chr11:68764400-68764600	0.403969	1.564032
chr10:108408700-108408900	1.738166	-0.492842
chr15:72161300-72161500	-1.799205	-1.205725
chr1:6049400-6049600	-0.767175	0.726550
chr6:10412200-10412400	1.575114	-1.101366
chr2:98482500-98482700	-1.423144	0.378944
chr10:133055900-133056100	0.264856	0.081918
chr17:4457800-4458000	0.264856	-0.549808
chr1:16976000-16976200	-0.767175	1.593025
chr18:37299100-37299300	-0.582914	0.190900
chr11:76312400-76312600	2.328917	0.658412
chr15:71802400-71802600	-0.582914	-0.094906
chr15:26929500-26929700	0.264856	0.918770
chr10:132361600-132361800	0.125742	0.945243
chr12:41700-41900	-1.799205	-0.471653
chr12:130609700-130609900	-0.767175	-1.065278
chr19:55303600-55303800	-0.628061	0.872301
chr9:136571300-136571500	0.264856	-0.431962
chr1:36319400-36319600	-1.323338	0.041118
chr17:8320800-8321000	-0.628061	-1.812247
chr15:20785000-20785200	-0.767175	0.288683
chr19:50502100-50502300	-0.767175	0.725802
chr4:7385600-7385800	1.157773	-1.125954
chr22:22905600-22905800	0.157511	1.491157
chr1:7647600-7647800	1.575114	-0.348283
chr10:132506100-132506300	-0.906289	-0.633977
chr13:111631300-111631500	-0.906289	-1.621755
chr2:11697800-11698000	0.403969	0.553474
chr22:47150200-47150400	2.468031	2.628395
chr10:71265700-71265900	-0.906289	-1.317537
chr15:31723200-31723400	1.296886	1.071189
chr16:89919000-89919200	-0.767175	0.066779
chr8:46446600-46446800	-0.013372	1.384410
chr7:100969700-100969900	0.264856	0.106124
chr19:16208000-16208200	0.264856	-0.634585
chr5:172727500-172727700	-0.906289	0.456670
chr2:74866400-74866600	0.125742	0.358015
chr7:126806600-126806800	0.257317	-1.190204
chr19:17548400-17548600	-0.383301	2.469421
chrX:48177500-48177700	1.575114	-0.390773
chr1:17125900-17126100	0.682197	-0.791849
chr19:46533500-46533700	0.264856	-1.937261
chr9:136057300-136057500	-1.223531	0.405265
chr16:83844900-83845100	-1.323338	1.904332
chr17:75915300-75915500	-0.767175	-0.724510
chr5:176679900-176680100	0.125742	-0.270294
chr16:55330400-55330600	0.264856	0.169446
chr6:7258300-7258500	-0.483107	0.114270
chr4:2080700-2080900	-0.767175	0.313116
chr3:196321400-196321600	-0.488947	-0.722523
chr9:87932600-87932800	0.125742	-0.620201
